t P_alpha_to_beta P_alpha_to_alpha 2sin2theta_cos2theta
2.260226e+00 3.502421e-01 6.497579e-01 3.540367e-01
2.260626e+00 3.511266e-01 6.488734e-01 3.540367e-01
2.261026e+00 3.520110e-01 6.479890e-01 3.540367e-01
2.261426e+00 3.528955e-01 6.471045e-01 3.540367e-01
2.261826e+00 3.537800e-01 6.462200e-01 3.540367e-01
2.262226e+00 3.546645e-01 6.453355e-01 3.540367e-01
2.262626e+00 3.555490e-01 6.444510e-01 3.540367e-01
2.263026e+00 3.564335e-01 6.435665e-01 3.540367e-01
2.263426e+00 3.573179e-01 6.426821e-01 3.540367e-01
2.263826e+00 3.582024e-01 6.417976e-01 3.540367e-01
2.264226e+00 3.590868e-01 6.409132e-01 3.540367e-01
2.264626e+00 3.599711e-01 6.400289e-01 3.540367e-01
2.265027e+00 3.608555e-01 6.391445e-01 3.540367e-01
2.265427e+00 3.617398e-01 6.382602e-01 3.540367e-01
2.265827e+00 3.626240e-01 6.373760e-01 3.540367e-01
2.266227e+00 3.635082e-01 6.364918e-01 3.540367e-01
2.266627e+00 3.643924e-01 6.356076e-01 3.540367e-01
2.267027e+00 3.652764e-01 6.347236e-01 3.540367e-01
2.267427e+00 3.661604e-01 6.338396e-01 3.540367e-01
2.267827e+00 3.670444e-01 6.329556e-01 3.540367e-01
2.268227e+00 3.679282e-01 6.320718e-01 3.540367e-01
2.268627e+00 3.688120e-01 6.311880e-01 3.540367e-01
2.269027e+00 3.696956e-01 6.303044e-01 3.540367e-01
2.269427e+00 3.705792e-01 6.294208e-01 3.540367e-01
2.269827e+00 3.714626e-01 6.285374e-01 3.540367e-01
2.270227e+00 3.723460e-01 6.276540e-01 3.540367e-01
2.270627e+00 3.732292e-01 6.267708e-01 3.540367e-01
2.271027e+00 3.741123e-01 6.258877e-01 3.540367e-01
2.271427e+00 3.749953e-01 6.250047e-01 3.540367e-01
2.271827e+00 3.758782e-01 6.241218e-01 3.540367e-01
2.272227e+00 3.767609e-01 6.232391e-01 3.540367e-01
2.272627e+00 3.776435e-01 6.223565e-01 3.540367e-01
2.273027e+00 3.785259e-01 6.214741e-01 3.540367e-01
2.273427e+00 3.794082e-01 6.205918e-01 3.540367e-01
2.273827e+00 3.802903e-01 6.197097e-01 3.540367e-01
2.274227e+00 3.811722e-01 6.188278e-01 3.540367e-01
2.274627e+00 3.820540e-01 6.179460e-01 3.540367e-01
2.275028e+00 3.829356e-01 6.170644e-01 3.540367e-01
2.275428e+00 3.838171e-01 6.161829e-01 3.540367e-01
2.275828e+00 3.846983e-01 6.153017e-01 3.540367e-01
2.276228e+00 3.855793e-01 6.144207e-01 3.540367e-01
2.276628e+00 3.864602e-01 6.135398e-01 3.540367e-01
2.277028e+00 3.873408e-01 6.126592e-01 3.540367e-01
2.277428e+00 3.882213e-01 6.117787e-01 3.540367e-01
2.277828e+00 3.891015e-01 6.108985e-01 3.540367e-01
2.278228e+00 3.899815e-01 6.100185e-01 3.540367e-01
2.278628e+00 3.908613e-01 6.091387e-01 3.540367e-01
2.279028e+00 3.917408e-01 6.082592e-01 3.540367e-01
2.279428e+00 3.926201e-01 6.073799e-01 3.540367e-01
2.279828e+00 3.934992e-01 6.065008e-01 3.540367e-01
2.280228e+00 3.943780e-01 6.056220e-01 3.540367e-01
2.280628e+00 3.952566e-01 6.047434e-01 3.540367e-01
2.281028e+00 3.961349e-01 6.038651e-01 3.540367e-01
2.281428e+00 3.970130e-01 6.029870e-01 3.540367e-01
2.281828e+00 3.978907e-01 6.021093e-01 3.540367e-01
2.282228e+00 3.987682e-01 6.012318e-01 3.540367e-01
2.282628e+00 3.996455e-01 6.003545e-01 3.540367e-01
2.283028e+00 4.005224e-01 5.994776e-01 3.540367e-01
2.283428e+00 4.013990e-01 5.986010e-01 3.540367e-01
2.283828e+00 4.022754e-01 5.977246e-01 3.540367e-01
2.284228e+00 4.031514e-01 5.968486e-01 3.540367e-01
2.284628e+00 4.040272e-01 5.959728e-01 3.540367e-01
2.285029e+00 4.049026e-01 5.950974e-01 3.540367e-01
2.285429e+00 4.057777e-01 5.942223e-01 3.540367e-01
2.285829e+00 4.066525e-01 5.933475e-01 3.540367e-01
2.286229e+00 4.075270e-01 5.924730e-01 3.540367e-01
2.286629e+00 4.084011e-01 5.915989e-01 3.540367e-01
2.287029e+00 4.092749e-01 5.907251e-01 3.540367e-01
2.287429e+00 4.101483e-01 5.898517e-01 3.540367e-01
2.287829e+00 4.110214e-01 5.889786e-01 3.540367e-01
2.288229e+00 4.118941e-01 5.881059e-01 3.540367e-01
2.288629e+00 4.127665e-01 5.872335e-01 3.540367e-01
2.289029e+00 4.136385e-01 5.863615e-01 3.540367e-01
2.289429e+00 4.145101e-01 5.854899e-01 3.540367e-01
2.289829e+00 4.153813e-01 5.846187e-01 3.540367e-01
2.290229e+00 4.162522e-01 5.837478e-01 3.540367e-01
2.290629e+00 4.171227e-01 5.828773e-01 3.540367e-01
2.291029e+00 4.179927e-01 5.820073e-01 3.540367e-01
2.291429e+00 4.188624e-01 5.811376e-01 3.540367e-01
2.291829e+00 4.197317e-01 5.802683e-01 3.540367e-01
2.292229e+00 4.206006e-01 5.793994e-01 3.540367e-01
2.292629e+00 4.214690e-01 5.785310e-01 3.540367e-01
2.293029e+00 4.223370e-01 5.776630e-01 3.540367e-01
2.293429e+00 4.232046e-01 5.767954e-01 3.540367e-01
2.293829e+00 4.240718e-01 5.759282e-01 3.540367e-01
2.294229e+00 4.249385e-01 5.750615e-01 3.540367e-01
2.294629e+00 4.258048e-01 5.741952e-01 3.540367e-01
2.295030e+00 4.266706e-01 5.733294e-01 3.540367e-01
2.295430e+00 4.275360e-01 5.724640e-01 3.540367e-01
2.295830e+00 4.284009e-01 5.715991e-01 3.540367e-01
2.296230e+00 4.292653e-01 5.707347e-01 3.540367e-01
2.296630e+00 4.301293e-01 5.698707e-01 3.540367e-01
2.297030e+00 4.309928e-01 5.690072e-01 3.540367e-01
2.297430e+00 4.318558e-01 5.681442e-01 3.540367e-01
2.297830e+00 4.327184e-01 5.672816e-01 3.540367e-01
2.298230e+00 4.335804e-01 5.664196e-01 3.540367e-01
2.298630e+00 4.344420e-01 5.655580e-01 3.540367e-01
2.299030e+00 4.353030e-01 5.646970e-01 3.540367e-01
2.299430e+00 4.361635e-01 5.638365e-01 3.540367e-01
2.299830e+00 4.370236e-01 5.629764e-01 3.540367e-01
2.300230e+00 4.378831e-01 5.621169e-01 3.540367e-01
2.300630e+00 4.387420e-01 5.612580e-01 3.540367e-01
2.301030e+00 4.396005e-01 5.603995e-01 3.540367e-01
2.301430e+00 4.404584e-01 5.595416e-01 3.540367e-01
2.301830e+00 4.413158e-01 5.586842e-01 3.540367e-01
2.302230e+00 4.421726e-01 5.578274e-01 3.540367e-01
2.302630e+00 4.430289e-01 5.569711e-01 3.540367e-01
2.303030e+00 4.438846e-01 5.561154e-01 3.540367e-01
2.303430e+00 4.447397e-01 5.552603e-01 3.540367e-01
2.303830e+00 4.455943e-01 5.544057e-01 3.540367e-01
2.304230e+00 4.464483e-01 5.535517e-01 3.540367e-01
2.304630e+00 4.473018e-01 5.526982e-01 3.540367e-01
2.305031e+00 4.481546e-01 5.518454e-01 3.540367e-01
2.305431e+00 4.490069e-01 5.509931e-01 3.540367e-01
2.305831e+00 4.498585e-01 5.501415e-01 3.540367e-01
2.306231e+00 4.507096e-01 5.492904e-01 3.540367e-01
2.306631e+00 4.515601e-01 5.484399e-01 3.540367e-01
2.307031e+00 4.524099e-01 5.475901e-01 3.540367e-01
2.307431e+00 4.532592e-01 5.467408e-01 3.540367e-01
2.307831e+00 4.541078e-01 5.458922e-01 3.540367e-01
2.308231e+00 4.549558e-01 5.450442e-01 3.540367e-01
2.308631e+00 4.558031e-01 5.441969e-01 3.540367e-01
2.309031e+00 4.566498e-01 5.433502e-01 3.540367e-01
2.309431e+00 4.574959e-01 5.425041e-01 3.540367e-01
2.309831e+00 4.583414e-01 5.416586e-01 3.540367e-01
2.310231e+00 4.591861e-01 5.408139e-01 3.540367e-01
2.310631e+00 4.600303e-01 5.399697e-01 3.540367e-01
2.311031e+00 4.608737e-01 5.391263e-01 3.540367e-01
2.311431e+00 4.617165e-01 5.382835e-01 3.540367e-01
2.311831e+00 4.625586e-01 5.374414e-01 3.540367e-01
2.312231e+00 4.634001e-01 5.365999e-01 3.540367e-01
2.312631e+00 4.642408e-01 5.357592e-01 3.540367e-01
2.313031e+00 4.650809e-01 5.349191e-01 3.540367e-01
2.313431e+00 4.659203e-01 5.340797e-01 3.540367e-01
2.313831e+00 4.667589e-01 5.332411e-01 3.540367e-01
2.314231e+00 4.675969e-01 5.324031e-01 3.540367e-01
2.314631e+00 4.684342e-01 5.315658e-01 3.540367e-01
2.315032e+00 4.692707e-01 5.307293e-01 3.540367e-01
2.315432e+00 4.701065e-01 5.298935e-01 3.540367e-01
2.315832e+00 4.709416e-01 5.290584e-01 3.540367e-01
2.316232e+00 4.717760e-01 5.282240e-01 3.540367e-01
2.316632e+00 4.726096e-01 5.273904e-01 3.540367e-01
2.317032e+00 4.734425e-01 5.265575e-01 3.540367e-01
2.317432e+00 4.742746e-01 5.257254e-01 3.540367e-01
2.317832e+00 4.751060e-01 5.248940e-01 3.540367e-01
2.318232e+00 4.759366e-01 5.240634e-01 3.540367e-01
2.318632e+00 4.767665e-01 5.232335e-01 3.540367e-01
2.319032e+00 4.775956e-01 5.224044e-01 3.540367e-01
2.319432e+00 4.784239e-01 5.215761e-01 3.540367e-01
2.319832e+00 4.792515e-01 5.207485e-01 3.540367e-01
2.320232e+00 4.800782e-01 5.199218e-01 3.540367e-01
2.320632e+00 4.809042e-01 5.190958e-01 3.540367e-01
2.321032e+00 4.817294e-01 5.182706e-01 3.540367e-01
2.321432e+00 4.825538e-01 5.174462e-01 3.540367e-01
2.321832e+00 4.833773e-01 5.166227e-01 3.540367e-01
2.322232e+00 4.842001e-01 5.157999e-01 3.540367e-01
2.322632e+00 4.850221e-01 5.149779e-01 3.540367e-01
2.323032e+00 4.858432e-01 5.141568e-01 3.540367e-01
2.323432e+00 4.866635e-01 5.133365e-01 3.540367e-01
2.323832e+00 4.874830e-01 5.125170e-01 3.540367e-01
2.324232e+00 4.883016e-01 5.116984e-01 3.540367e-01
2.324632e+00 4.891194e-01 5.108806e-01 3.540367e-01
2.325033e+00 4.899364e-01 5.100636e-01 3.540367e-01
2.325433e+00 4.907525e-01 5.092475e-01 3.540367e-01
2.325833e+00 4.915678e-01 5.084322e-01 3.540367e-01
2.326233e+00 4.923822e-01 5.076178e-01 3.540367e-01
2.326633e+00 4.931957e-01 5.068043e-01 3.540367e-01
2.327033e+00 4.940084e-01 5.059916e-01 3.540367e-01
2.327433e+00 4.948202e-01 5.051798e-01 3.540367e-01
2.327833e+00 4.956311e-01 5.043689e-01 3.540367e-01
2.328233e+00 4.964411e-01 5.035589e-01 3.540367e-01
2.328633e+00 4.972502e-01 5.027498e-01 3.540367e-01
2.329033e+00 4.980584e-01 5.019416e-01 3.540367e-01
2.329433e+00 4.988658e-01 5.011342e-01 3.540367e-01
2.329833e+00 4.996722e-01 5.003278e-01 3.540367e-01
2.330233e+00 5.004777e-01 4.995223e-01 3.540367e-01
2.330633e+00 5.012823e-01 4.987177e-01 3.540367e-01
2.331033e+00 5.020860e-01 4.979140e-01 3.540367e-01
2.331433e+00 5.028887e-01 4.971113e-01 3.540367e-01
2.331833e+00 5.036906e-01 4.963094e-01 3.540367e-01
2.332233e+00 5.044915e-01 4.955085e-01 3.540367e-01
2.332633e+00 5.052914e-01 4.947086e-01 3.540367e-01
2.333033e+00 5.060904e-01 4.939096e-01 3.540367e-01
2.333433e+00 5.068884e-01 4.931116e-01 3.540367e-01
2.333833e+00 5.076855e-01 4.923145e-01 3.540367e-01
2.334233e+00 5.084817e-01 4.915183e-01 3.540367e-01
2.334633e+00 5.092768e-01 4.907232e-01 3.540367e-01
2.335034e+00 5.100710e-01 4.899290e-01 3.540367e-01
2.335434e+00 5.108642e-01 4.891358e-01 3.540367e-01
2.335834e+00 5.116565e-01 4.883435e-01 3.540367e-01
2.336234e+00 5.124477e-01 4.875523e-01 3.540367e-01
2.336634e+00 5.132380e-01 4.867620e-01 3.540367e-01
2.337034e+00 5.140273e-01 4.859727e-01 3.540367e-01
2.337434e+00 5.148155e-01 4.851845e-01 3.540367e-01
2.337834e+00 5.156028e-01 4.843972e-01 3.540367e-01
2.338234e+00 5.163890e-01 4.836110e-01 3.540367e-01
2.338634e+00 5.171743e-01 4.828257e-01 3.540367e-01
2.339034e+00 5.179585e-01 4.820415e-01 3.540367e-01
2.339434e+00 5.187417e-01 4.812583e-01 3.540367e-01
2.339834e+00 5.195238e-01 4.804762e-01 3.540367e-01
2.340234e+00 5.203050e-01 4.796950e-01 3.540367e-01
2.340634e+00 5.210850e-01 4.789150e-01 3.540367e-01
2.341034e+00 5.218641e-01 4.781359e-01 3.540367e-01
2.341434e+00 5.226421e-01 4.773579e-01 3.540367e-01
2.341834e+00 5.234190e-01 4.765810e-01 3.540367e-01
2.342234e+00 5.241949e-01 4.758051e-01 3.540367e-01
2.342634e+00 5.249697e-01 4.750303e-01 3.540367e-01
2.343034e+00 5.257434e-01 4.742566e-01 3.540367e-01
2.343434e+00 5.265161e-01 4.734839e-01 3.540367e-01
2.343834e+00 5.272877e-01 4.727123e-01 3.540367e-01
2.344234e+00 5.280582e-01 4.719418e-01 3.540367e-01
2.344634e+00 5.288276e-01 4.711724e-01 3.540367e-01
2.345035e+00 5.295959e-01 4.704041e-01 3.540367e-01
2.345435e+00 5.303632e-01 4.696368e-01 3.540367e-01
2.345835e+00 5.311293e-01 4.688707e-01 3.540367e-01
2.346235e+00 5.318943e-01 4.681057e-01 3.540367e-01
2.346635e+00 5.326582e-01 4.673418e-01 3.540367e-01
2.347035e+00 5.334210e-01 4.665790e-01 3.540367e-01
2.347435e+00 5.341827e-01 4.658173e-01 3.540367e-01
2.347835e+00 5.349432e-01 4.650568e-01 3.540367e-01
2.348235e+00 5.357026e-01 4.642974e-01 3.540367e-01
2.348635e+00 5.364609e-01 4.635391e-01 3.540367e-01
2.349035e+00 5.372180e-01 4.627820e-01 3.540367e-01
2.349435e+00 5.379740e-01 4.620260e-01 3.540367e-01
2.349835e+00 5.387288e-01 4.612712e-01 3.540367e-01
2.350235e+00 5.394825e-01 4.605175e-01 3.540367e-01
2.350635e+00 5.402350e-01 4.597650e-01 3.540367e-01
2.351035e+00 5.409864e-01 4.590136e-01 3.540367e-01
2.351435e+00 5.417366e-01 4.582634e-01 3.540367e-01
2.351835e+00 5.424856e-01 4.575144e-01 3.540367e-01
2.352235e+00 5.432334e-01 4.567666e-01 3.540367e-01
2.352635e+00 5.439801e-01 4.560199e-01 3.540367e-01
2.353035e+00 5.447255e-01 4.552745e-01 3.540367e-01
2.353435e+00 5.454698e-01 4.545302e-01 3.540367e-01
2.353835e+00 5.462129e-01 4.537871e-01 3.540367e-01
2.354235e+00 5.469547e-01 4.530453e-01 3.540367e-01
2.354635e+00 5.476954e-01 4.523046e-01 3.540367e-01
2.355036e+00 5.484349e-01 4.515651e-01 3.540367e-01
2.355436e+00 5.491731e-01 4.508269e-01 3.540367e-01
2.355836e+00 5.499101e-01 4.500899e-01 3.540367e-01
2.356236e+00 5.506459e-01 4.493541e-01 3.540367e-01
2.356636e+00 5.513805e-01 4.486195e-01 3.540367e-01
2.357036e+00 5.521138e-01 4.478862e-01 3.540367e-01
2.357436e+00 5.528459e-01 4.471541e-01 3.540367e-01
2.357836e+00 5.535767e-01 4.464233e-01 3.540367e-01
2.358236e+00 5.543063e-01 4.456937e-01 3.540367e-01
2.358636e+00 5.550347e-01 4.449653e-01 3.540367e-01
2.359036e+00 5.557618e-01 4.442382e-01 3.540367e-01
2.359436e+00 5.564876e-01 4.435124e-01 3.540367e-01
2.359836e+00 5.572122e-01 4.427878e-01 3.540367e-01
2.360236e+00 5.579355e-01 4.420645e-01 3.540367e-01
2.360636e+00 5.586575e-01 4.413425e-01 3.540367e-01
2.361036e+00 5.593782e-01 4.406218e-01 3.540367e-01
2.361436e+00 5.600977e-01 4.399023e-01 3.540367e-01
2.361836e+00 5.608158e-01 4.391842e-01 3.540367e-01
2.362236e+00 5.615327e-01 4.384673e-01 3.540367e-01
2.362636e+00 5.622483e-01 4.377517e-01 3.540367e-01
2.363036e+00 5.629626e-01 4.370374e-01 3.540367e-01
2.363436e+00 5.636755e-01 4.363245e-01 3.540367e-01
2.363836e+00 5.643872e-01 4.356128e-01 3.540367e-01
2.364236e+00 5.650975e-01 4.349025e-01 3.540367e-01
2.364636e+00 5.658065e-01 4.341935e-01 3.540367e-01
2.365037e+00 5.665142e-01 4.334858e-01 3.540367e-01
2.365437e+00 5.672206e-01 4.327794e-01 3.540367e-01
2.365837e+00 5.679256e-01 4.320744e-01 3.540367e-01
2.366237e+00 5.686293e-01 4.313707e-01 3.540367e-01
2.366637e+00 5.693317e-01 4.306683e-01 3.540367e-01
2.367037e+00 5.700327e-01 4.299673e-01 3.540367e-01
2.367437e+00 5.707324e-01 4.292676e-01 3.540367e-01
2.367837e+00 5.714307e-01 4.285693e-01 3.540367e-01
2.368237e+00 5.721276e-01 4.278724e-01 3.540367e-01
2.368637e+00 5.728232e-01 4.271768e-01 3.540367e-01
2.369037e+00 5.735174e-01 4.264826e-01 3.540367e-01
2.369437e+00 5.742102e-01 4.257898e-01 3.540367e-01
2.369837e+00 5.749017e-01 4.250983e-01 3.540367e-01
2.370237e+00 5.755918e-01 4.244082e-01 3.540367e-01
2.370637e+00 5.762805e-01 4.237195e-01 3.540367e-01
2.371037e+00 5.769678e-01 4.230322e-01 3.540367e-01
2.371437e+00 5.776537e-01 4.223463e-01 3.540367e-01
2.371837e+00 5.783382e-01 4.216618e-01 3.540367e-01
2.372237e+00 5.790213e-01 4.209787e-01 3.540367e-01
2.372637e+00 5.797030e-01 4.202970e-01 3.540367e-01
2.373037e+00 5.803833e-01 4.196167e-01 3.540367e-01
2.373437e+00 5.810622e-01 4.189378e-01 3.540367e-01
2.373837e+00 5.817396e-01 4.182604e-01 3.540367e-01
2.374237e+00 5.824157e-01 4.175843e-01 3.540367e-01
2.374637e+00 5.830903e-01 4.169097e-01 3.540367e-01
2.375038e+00 5.837635e-01 4.162365e-01 3.540367e-01
2.375438e+00 5.844352e-01 4.155648e-01 3.540367e-01
2.375838e+00 5.851055e-01 4.148945e-01 3.540367e-01
2.376238e+00 5.857743e-01 4.142257e-01 3.540367e-01
2.376638e+00 5.864417e-01 4.135583e-01 3.540367e-01
2.377038e+00 5.871077e-01 4.128923e-01 3.540367e-01
2.377438e+00 5.877722e-01 4.122278e-01 3.540367e-01
2.377838e+00 5.884352e-01 4.115648e-01 3.540367e-01
2.378238e+00 5.890968e-01 4.109032e-01 3.540367e-01
2.378638e+00 5.897569e-01 4.102431e-01 3.540367e-01
2.379038e+00 5.904155e-01 4.095845e-01 3.540367e-01
2.379438e+00 5.910726e-01 4.089274e-01 3.540367e-01
2.379838e+00 5.917283e-01 4.082717e-01 3.540367e-01
2.380238e+00 5.923825e-01 4.076175e-01 3.540367e-01
2.380638e+00 5.930352e-01 4.069648e-01 3.540367e-01
2.381038e+00 5.936864e-01 4.063136e-01 3.540367e-01
2.381438e+00 5.943360e-01 4.056640e-01 3.540367e-01
2.381838e+00 5.949842e-01 4.050158e-01 3.540367e-01
2.382238e+00 5.956309e-01 4.043691e-01 3.540367e-01
2.382638e+00 5.962761e-01 4.037239e-01 3.540367e-01
2.383038e+00 5.969197e-01 4.030803e-01 3.540367e-01
2.383438e+00 5.975619e-01 4.024381e-01 3.540367e-01
2.383838e+00 5.982025e-01 4.017975e-01 3.540367e-01
2.384238e+00 5.988416e-01 4.011584e-01 3.540367e-01
2.384638e+00 5.994791e-01 4.005209e-01 3.540367e-01
2.385039e+00 6.001152e-01 3.998848e-01 3.540367e-01
2.385439e+00 6.007497e-01 3.992503e-01 3.540367e-01
2.385839e+00 6.013826e-01 3.986174e-01 3.540367e-01
2.386239e+00 6.020140e-01 3.979860e-01 3.540367e-01
2.386639e+00 6.026438e-01 3.973562e-01 3.540367e-01
2.387039e+00 6.032721e-01 3.967279e-01 3.540367e-01
2.387439e+00 6.038989e-01 3.961011e-01 3.540367e-01
2.387839e+00 6.045240e-01 3.954760e-01 3.540367e-01
2.388239e+00 6.051476e-01 3.948524e-01 3.540367e-01
2.388639e+00 6.057697e-01 3.942303e-01 3.540367e-01
2.389039e+00 6.063901e-01 3.936099e-01 3.540367e-01
2.389439e+00 6.070090e-01 3.929910e-01 3.540367e-01
2.389839e+00 6.076263e-01 3.923737e-01 3.540367e-01
2.390239e+00 6.082420e-01 3.917580e-01 3.540367e-01
2.390639e+00 6.088561e-01 3.911439e-01 3.540367e-01
2.391039e+00 6.094687e-01 3.905313e-01 3.540367e-01
2.391439e+00 6.100796e-01 3.899204e-01 3.540367e-01
2.391839e+00 6.106889e-01 3.893111e-01 3.540367e-01
2.392239e+00 6.112967e-01 3.887033e-01 3.540367e-01
2.392639e+00 6.119028e-01 3.880972e-01 3.540367e-01
2.393039e+00 6.125073e-01 3.874927e-01 3.540367e-01
2.393439e+00 6.131102e-01 3.868898e-01 3.540367e-01
2.393839e+00 6.137115e-01 3.862885e-01 3.540367e-01
2.394239e+00 6.143111e-01 3.856889e-01 3.540367e-01
2.394639e+00 6.149091e-01 3.850909e-01 3.540367e-01
2.395040e+00 6.155055e-01 3.844945e-01 3.540367e-01
2.395440e+00 6.161003e-01 3.838997e-01 3.540367e-01
2.395840e+00 6.166934e-01 3.833066e-01 3.540367e-01
2.396240e+00 6.172849e-01 3.827151e-01 3.540367e-01
2.396640e+00 6.178747e-01 3.821253e-01 3.540367e-01
2.397040e+00 6.184629e-01 3.815371e-01 3.540367e-01
2.397440e+00 6.190494e-01 3.809506e-01 3.540367e-01
2.397840e+00 6.196343e-01 3.803657e-01 3.540367e-01
2.398240e+00 6.202175e-01 3.797825e-01 3.540367e-01
2.398640e+00 6.207990e-01 3.792010e-01 3.540367e-01
2.399040e+00 6.213789e-01 3.786211e-01 3.540367e-01
2.399440e+00 6.219571e-01 3.780429e-01 3.540367e-01
2.399840e+00 6.225336e-01 3.774664e-01 3.540367e-01
2.400240e+00 6.231085e-01 3.768915e-01 3.540367e-01
2.400640e+00 6.236816e-01 3.763184e-01 3.540367e-01
2.401040e+00 6.242531e-01 3.757469e-01 3.540367e-01
2.401440e+00 6.248229e-01 3.751771e-01 3.540367e-01
2.401840e+00 6.253910e-01 3.746090e-01 3.540367e-01
2.402240e+00 6.259574e-01 3.740426e-01 3.540367e-01
2.402640e+00 6.265221e-01 3.734779e-01 3.540367e-01
2.403040e+00 6.270851e-01 3.729149e-01 3.540367e-01
2.403440e+00 6.276464e-01 3.723536e-01 3.540367e-01
2.403840e+00 6.282060e-01 3.717940e-01 3.540367e-01
2.404240e+00 6.287638e-01 3.712362e-01 3.540367e-01
2.404640e+00 6.293200e-01 3.706800e-01 3.540367e-01
2.405041e+00 6.298744e-01 3.701256e-01 3.540367e-01
2.405441e+00 6.304271e-01 3.695729e-01 3.540367e-01
2.405841e+00 6.309781e-01 3.690219e-01 3.540367e-01
2.406241e+00 6.315273e-01 3.684727e-01 3.540367e-01
2.406641e+00 6.320748e-01 3.679252e-01 3.540367e-01
2.407041e+00 6.326206e-01 3.673794e-01 3.540367e-01
2.407441e+00 6.331646e-01 3.668354e-01 3.540367e-01
2.407841e+00 6.337069e-01 3.662931e-01 3.540367e-01
2.408241e+00 6.342474e-01 3.657526e-01 3.540367e-01
2.408641e+00 6.347862e-01 3.652138e-01 3.540367e-01
2.409041e+00 6.353232e-01 3.646768e-01 3.540367e-01
2.409441e+00 6.358585e-01 3.641415e-01 3.540367e-01
2.409841e+00 6.363920e-01 3.636080e-01 3.540367e-01
2.410241e+00 6.369237e-01 3.630763e-01 3.540367e-01
2.410641e+00 6.374537e-01 3.625463e-01 3.540367e-01
2.411041e+00 6.379819e-01 3.620181e-01 3.540367e-01
2.411441e+00 6.385083e-01 3.614917e-01 3.540367e-01
2.411841e+00 6.390330e-01 3.609670e-01 3.540367e-01
2.412241e+00 6.395558e-01 3.604442e-01 3.540367e-01
2.412641e+00 6.400769e-01 3.599231e-01 3.540367e-01
2.413041e+00 6.405962e-01 3.594038e-01 3.540367e-01
2.413441e+00 6.411137e-01 3.588863e-01 3.540367e-01
2.413841e+00 6.416294e-01 3.583706e-01 3.540367e-01
2.414241e+00 6.421433e-01 3.578567e-01 3.540367e-01
2.414641e+00 6.426554e-01 3.573446e-01 3.540367e-01
2.415042e+00 6.431657e-01 3.568343e-01 3.540367e-01
2.415442e+00 6.436742e-01 3.563258e-01 3.540367e-01
2.415842e+00 6.441809e-01 3.558191e-01 3.540367e-01
2.416242e+00 6.446857e-01 3.553143e-01 3.540367e-01
2.416642e+00 6.451888e-01 3.548112e-01 3.540367e-01
2.417042e+00 6.456900e-01 3.543100e-01 3.540367e-01
2.417442e+00 6.461894e-01 3.538106e-01 3.540367e-01
2.417842e+00 6.466870e-01 3.533130e-01 3.540367e-01
2.418242e+00 6.471828e-01 3.528172e-01 3.540367e-01
2.418642e+00 6.476767e-01 3.523233e-01 3.540367e-01
2.419042e+00 6.481687e-01 3.518313e-01 3.540367e-01
2.419442e+00 6.486590e-01 3.513410e-01 3.540367e-01
2.419842e+00 6.491474e-01 3.508526e-01 3.540367e-01
2.420242e+00 6.496339e-01 3.503661e-01 3.540367e-01
2.420642e+00 6.501186e-01 3.498814e-01 3.540367e-01
2.421042e+00 6.506015e-01 3.493985e-01 3.540367e-01
2.421442e+00 6.510825e-01 3.489175e-01 3.540367e-01
2.421842e+00 6.515616e-01 3.484384e-01 3.540367e-01
2.422242e+00 6.520389e-01 3.479611e-01 3.540367e-01
2.422642e+00 6.525143e-01 3.474857e-01 3.540367e-01
2.423042e+00 6.529879e-01 3.470121e-01 3.540367e-01
2.423442e+00 6.534596e-01 3.465404e-01 3.540367e-01
2.423842e+00 6.539294e-01 3.460706e-01 3.540367e-01
2.424242e+00 6.543973e-01 3.456027e-01 3.540367e-01
2.424642e+00 6.548634e-01 3.451366e-01 3.540367e-01
2.425043e+00 6.553276e-01 3.446724e-01 3.540367e-01
2.425443e+00 6.557898e-01 3.442102e-01 3.540367e-01
2.425843e+00 6.562503e-01 3.437497e-01 3.540367e-01
2.426243e+00 6.567088e-01 3.432912e-01 3.540367e-01
2.426643e+00 6.571654e-01 3.428346e-01 3.540367e-01
2.427043e+00 6.576201e-01 3.423799e-01 3.540367e-01
2.427443e+00 6.580730e-01 3.419270e-01 3.540367e-01
2.427843e+00 6.585239e-01 3.414761e-01 3.540367e-01
2.428243e+00 6.589729e-01 3.410271e-01 3.540367e-01
2.428643e+00 6.594200e-01 3.405800e-01 3.540367e-01
2.429043e+00 6.598652e-01 3.401348e-01 3.540367e-01
2.429443e+00 6.603085e-01 3.396915e-01 3.540367e-01
2.429843e+00 6.607499e-01 3.392501e-01 3.540367e-01
2.430243e+00 6.611894e-01 3.388106e-01 3.540367e-01
2.430643e+00 6.616269e-01 3.383731e-01 3.540367e-01
2.431043e+00 6.620626e-01 3.379374e-01 3.540367e-01
2.431443e+00 6.624963e-01 3.375037e-01 3.540367e-01
2.431843e+00 6.629280e-01 3.370720e-01 3.540367e-01
2.432243e+00 6.633579e-01 3.366421e-01 3.540367e-01
2.432643e+00 6.637858e-01 3.362142e-01 3.540367e-01
2.433043e+00 6.642117e-01 3.357883e-01 3.540367e-01
2.433443e+00 6.646358e-01 3.353642e-01 3.540367e-01
2.433843e+00 6.650579e-01 3.349421e-01 3.540367e-01
2.434243e+00 6.654780e-01 3.345220e-01 3.540367e-01
