t P_alpha_to_beta P_alpha_to_alpha 2sin2theta_cos2theta
2.079808e+00 2.142032e-01 7.857968e-01 3.540367e-01
2.080208e+00 2.143992e-01 7.856008e-01 3.540367e-01
2.080608e+00 2.145959e-01 7.854041e-01 3.540367e-01
2.081008e+00 2.147934e-01 7.852066e-01 3.540367e-01
2.081408e+00 2.149917e-01 7.850083e-01 3.540367e-01
2.081808e+00 2.151907e-01 7.848093e-01 3.540367e-01
2.082208e+00 2.153904e-01 7.846096e-01 3.540367e-01
2.082608e+00 2.155909e-01 7.844091e-01 3.540367e-01
2.083008e+00 2.157921e-01 7.842079e-01 3.540367e-01
2.083408e+00 2.159941e-01 7.840059e-01 3.540367e-01
2.083808e+00 2.161968e-01 7.838032e-01 3.540367e-01
2.084208e+00 2.164002e-01 7.835998e-01 3.540367e-01
2.084608e+00 2.166044e-01 7.833956e-01 3.540367e-01
2.085009e+00 2.168093e-01 7.831907e-01 3.540367e-01
2.085409e+00 2.170149e-01 7.829851e-01 3.540367e-01
2.085809e+00 2.172212e-01 7.827788e-01 3.540367e-01
2.086209e+00 2.174283e-01 7.825717e-01 3.540367e-01
2.086609e+00 2.176361e-01 7.823639e-01 3.540367e-01
2.087009e+00 2.178446e-01 7.821554e-01 3.540367e-01
2.087409e+00 2.180539e-01 7.819461e-01 3.540367e-01
2.087809e+00 2.182639e-01 7.817361e-01 3.540367e-01
2.088209e+00 2.184745e-01 7.815255e-01 3.540367e-01
2.088609e+00 2.186859e-01 7.813141e-01 3.540367e-01
2.089009e+00 2.188980e-01 7.811020e-01 3.540367e-01
2.089409e+00 2.191109e-01 7.808891e-01 3.540367e-01
2.089809e+00 2.193244e-01 7.806756e-01 3.540367e-01
2.090209e+00 2.195386e-01 7.804614e-01 3.540367e-01
2.090609e+00 2.197536e-01 7.802464e-01 3.540367e-01
2.091009e+00 2.199692e-01 7.800308e-01 3.540367e-01
2.091409e+00 2.201856e-01 7.798144e-01 3.540367e-01
2.091809e+00 2.204027e-01 7.795973e-01 3.540367e-01
2.092209e+00 2.206204e-01 7.793796e-01 3.540367e-01
2.092609e+00 2.208389e-01 7.791611e-01 3.540367e-01
2.093009e+00 2.210580e-01 7.789420e-01 3.540367e-01
2.093409e+00 2.212778e-01 7.787222e-01 3.540367e-01
2.093809e+00 2.214984e-01 7.785016e-01 3.540367e-01
2.094209e+00 2.217196e-01 7.782804e-01 3.540367e-01
2.094609e+00 2.219415e-01 7.780585e-01 3.540367e-01
2.095010e+00 2.221641e-01 7.778359e-01 3.540367e-01
2.095410e+00 2.223874e-01 7.776126e-01 3.540367e-01
2.095810e+00 2.226113e-01 7.773887e-01 3.540367e-01
2.096210e+00 2.228359e-01 7.771641e-01 3.540367e-01
2.096610e+00 2.230613e-01 7.769387e-01 3.540367e-01
2.097010e+00 2.232873e-01 7.767127e-01 3.540367e-01
2.097410e+00 2.235139e-01 7.764861e-01 3.540367e-01
2.097810e+00 2.237413e-01 7.762587e-01 3.540367e-01
2.098210e+00 2.239693e-01 7.760307e-01 3.540367e-01
2.098610e+00 2.241979e-01 7.758021e-01 3.540367e-01
2.099010e+00 2.244273e-01 7.755727e-01 3.540367e-01
2.099410e+00 2.246573e-01 7.753427e-01 3.540367e-01
2.099810e+00 2.248880e-01 7.751120e-01 3.540367e-01
2.100210e+00 2.251193e-01 7.748807e-01 3.540367e-01
2.100610e+00 2.253513e-01 7.746487e-01 3.540367e-01
2.101010e+00 2.255839e-01 7.744161e-01 3.540367e-01
2.101410e+00 2.258172e-01 7.741828e-01 3.540367e-01
2.101810e+00 2.260512e-01 7.739488e-01 3.540367e-01
2.102210e+00 2.262858e-01 7.737142e-01 3.540367e-01
2.102610e+00 2.265210e-01 7.734790e-01 3.540367e-01
2.103010e+00 2.267569e-01 7.732431e-01 3.540367e-01
2.103410e+00 2.269935e-01 7.730065e-01 3.540367e-01
2.103810e+00 2.272307e-01 7.727693e-01 3.540367e-01
2.104210e+00 2.274685e-01 7.725315e-01 3.540367e-01
2.104610e+00 2.277070e-01 7.722930e-01 3.540367e-01
2.105011e+00 2.279461e-01 7.720539e-01 3.540367e-01
2.105411e+00 2.281859e-01 7.718141e-01 3.540367e-01
2.105811e+00 2.284262e-01 7.715738e-01 3.540367e-01
2.106211e+00 2.286673e-01 7.713327e-01 3.540367e-01
2.106611e+00 2.289089e-01 7.710911e-01 3.540367e-01
2.107011e+00 2.291512e-01 7.708488e-01 3.540367e-01
2.107411e+00 2.293941e-01 7.706059e-01 3.540367e-01
2.107811e+00 2.296376e-01 7.703624e-01 3.540367e-01
2.108211e+00 2.298817e-01 7.701183e-01 3.540367e-01
2.108611e+00 2.301265e-01 7.698735e-01 3.540367e-01
2.109011e+00 2.303719e-01 7.696281e-01 3.540367e-01
2.109411e+00 2.306179e-01 7.693821e-01 3.540367e-01
2.109811e+00 2.308645e-01 7.691355e-01 3.540367e-01
2.110211e+00 2.311117e-01 7.688883e-01 3.540367e-01
2.110611e+00 2.313595e-01 7.686405e-01 3.540367e-01
2.111011e+00 2.316080e-01 7.683920e-01 3.540367e-01
2.111411e+00 2.318570e-01 7.681430e-01 3.540367e-01
2.111811e+00 2.321067e-01 7.678933e-01 3.540367e-01
2.112211e+00 2.323569e-01 7.676431e-01 3.540367e-01
2.112611e+00 2.326078e-01 7.673922e-01 3.540367e-01
2.113011e+00 2.328592e-01 7.671408e-01 3.540367e-01
2.113411e+00 2.331113e-01 7.668887e-01 3.540367e-01
2.113811e+00 2.333639e-01 7.666361e-01 3.540367e-01
2.114211e+00 2.336171e-01 7.663829e-01 3.540367e-01
2.114611e+00 2.338710e-01 7.661290e-01 3.540367e-01
2.115012e+00 2.341254e-01 7.658746e-01 3.540367e-01
2.115412e+00 2.343804e-01 7.656196e-01 3.540367e-01
2.115812e+00 2.346359e-01 7.653641e-01 3.540367e-01
2.116212e+00 2.348921e-01 7.651079e-01 3.540367e-01
2.116612e+00 2.351489e-01 7.648511e-01 3.540367e-01
2.117012e+00 2.354062e-01 7.645938e-01 3.540367e-01
2.117412e+00 2.356641e-01 7.643359e-01 3.540367e-01
2.117812e+00 2.359225e-01 7.640775e-01 3.540367e-01
2.118212e+00 2.361816e-01 7.638184e-01 3.540367e-01
2.118612e+00 2.364412e-01 7.635588e-01 3.540367e-01
2.119012e+00 2.367014e-01 7.632986e-01 3.540367e-01
2.119412e+00 2.369621e-01 7.630379e-01 3.540367e-01
2.119812e+00 2.372234e-01 7.627766e-01 3.540367e-01
2.120212e+00 2.374853e-01 7.625147e-01 3.540367e-01
2.120612e+00 2.377477e-01 7.622523e-01 3.540367e-01
2.121012e+00 2.380107e-01 7.619893e-01 3.540367e-01
2.121412e+00 2.382742e-01 7.617258e-01 3.540367e-01
2.121812e+00 2.385383e-01 7.614617e-01 3.540367e-01
2.122212e+00 2.388030e-01 7.611970e-01 3.540367e-01
2.122612e+00 2.390682e-01 7.609318e-01 3.540367e-01
2.123012e+00 2.393339e-01 7.606661e-01 3.540367e-01
2.123412e+00 2.396002e-01 7.603998e-01 3.540367e-01
2.123812e+00 2.398670e-01 7.601330e-01 3.540367e-01
2.124212e+00 2.401344e-01 7.598656e-01 3.540367e-01
2.124612e+00 2.404023e-01 7.595977e-01 3.540367e-01
2.125013e+00 2.406708e-01 7.593292e-01 3.540367e-01
2.125413e+00 2.409397e-01 7.590603e-01 3.540367e-01
2.125813e+00 2.412093e-01 7.587907e-01 3.540367e-01
2.126213e+00 2.414793e-01 7.585207e-01 3.540367e-01
2.126613e+00 2.417499e-01 7.582501e-01 3.540367e-01
2.127013e+00 2.420210e-01 7.579790e-01 3.540367e-01
2.127413e+00 2.422926e-01 7.577074e-01 3.540367e-01
2.127813e+00 2.425647e-01 7.574353e-01 3.540367e-01
2.128213e+00 2.428374e-01 7.571626e-01 3.540367e-01
2.128613e+00 2.431106e-01 7.568894e-01 3.540367e-01
2.129013e+00 2.433843e-01 7.566157e-01 3.540367e-01
2.129413e+00 2.436585e-01 7.563415e-01 3.540367e-01
2.129813e+00 2.439332e-01 7.560668e-01 3.540367e-01
2.130213e+00 2.442085e-01 7.557915e-01 3.540367e-01
2.130613e+00 2.444842e-01 7.555158e-01 3.540367e-01
2.131013e+00 2.447605e-01 7.552395e-01 3.540367e-01
2.131413e+00 2.450372e-01 7.549628e-01 3.540367e-01
2.131813e+00 2.453145e-01 7.546855e-01 3.540367e-01
2.132213e+00 2.455922e-01 7.544078e-01 3.540367e-01
2.132613e+00 2.458704e-01 7.541296e-01 3.540367e-01
2.133013e+00 2.461492e-01 7.538508e-01 3.540367e-01
2.133413e+00 2.464284e-01 7.535716e-01 3.540367e-01
2.133813e+00 2.467081e-01 7.532919e-01 3.540367e-01
2.134213e+00 2.469884e-01 7.530116e-01 3.540367e-01
2.134613e+00 2.472691e-01 7.527309e-01 3.540367e-01
2.135014e+00 2.475502e-01 7.524498e-01 3.540367e-01
2.135414e+00 2.478319e-01 7.521681e-01 3.540367e-01
2.135814e+00 2.481140e-01 7.518860e-01 3.540367e-01
2.136214e+00 2.483967e-01 7.516033e-01 3.540367e-01
2.136614e+00 2.486798e-01 7.513202e-01 3.540367e-01
2.137014e+00 2.489633e-01 7.510367e-01 3.540367e-01
2.137414e+00 2.492474e-01 7.507526e-01 3.540367e-01
2.137814e+00 2.495319e-01 7.504681e-01 3.540367e-01
2.138214e+00 2.498169e-01 7.501831e-01 3.540367e-01
2.138614e+00 2.501023e-01 7.498977e-01 3.540367e-01
2.139014e+00 2.503882e-01 7.496118e-01 3.540367e-01
2.139414e+00 2.506746e-01 7.493254e-01 3.540367e-01
2.139814e+00 2.509614e-01 7.490386e-01 3.540367e-01
2.140214e+00 2.512487e-01 7.487513e-01 3.540367e-01
2.140614e+00 2.515364e-01 7.484636e-01 3.540367e-01
2.141014e+00 2.518246e-01 7.481754e-01 3.540367e-01
2.141414e+00 2.521133e-01 7.478867e-01 3.540367e-01
2.141814e+00 2.524024e-01 7.475976e-01 3.540367e-01
2.142214e+00 2.526919e-01 7.473081e-01 3.540367e-01
2.142614e+00 2.529819e-01 7.470181e-01 3.540367e-01
2.143014e+00 2.532723e-01 7.467277e-01 3.540367e-01
2.143414e+00 2.535631e-01 7.464369e-01 3.540367e-01
2.143814e+00 2.538544e-01 7.461456e-01 3.540367e-01
2.144214e+00 2.541462e-01 7.458538e-01 3.540367e-01
2.144614e+00 2.544383e-01 7.455617e-01 3.540367e-01
2.145015e+00 2.547309e-01 7.452691e-01 3.540367e-01
2.145415e+00 2.550239e-01 7.449761e-01 3.540367e-01
2.145815e+00 2.553174e-01 7.446826e-01 3.540367e-01
2.146215e+00 2.556112e-01 7.443888e-01 3.540367e-01
2.146615e+00 2.559055e-01 7.440945e-01 3.540367e-01
2.147015e+00 2.562002e-01 7.437998e-01 3.540367e-01
2.147415e+00 2.564954e-01 7.435046e-01 3.540367e-01
2.147815e+00 2.567909e-01 7.432091e-01 3.540367e-01
2.148215e+00 2.570869e-01 7.429131e-01 3.540367e-01
2.148615e+00 2.573832e-01 7.426168e-01 3.540367e-01
2.149015e+00 2.576800e-01 7.423200e-01 3.540367e-01
2.149415e+00 2.579772e-01 7.420228e-01 3.540367e-01
2.149815e+00 2.582748e-01 7.417252e-01 3.540367e-01
2.150215e+00 2.585728e-01 7.414272e-01 3.540367e-01
2.150615e+00 2.588711e-01 7.411289e-01 3.540367e-01
2.151015e+00 2.591699e-01 7.408301e-01 3.540367e-01
2.151415e+00 2.594691e-01 7.405309e-01 3.540367e-01
2.151815e+00 2.597687e-01 7.402313e-01 3.540367e-01
2.152215e+00 2.600687e-01 7.399313e-01 3.540367e-01
2.152615e+00 2.603690e-01 7.396310e-01 3.540367e-01
2.153015e+00 2.606698e-01 7.393302e-01 3.540367e-01
2.153415e+00 2.609709e-01 7.390291e-01 3.540367e-01
2.153815e+00 2.612724e-01 7.387276e-01 3.540367e-01
2.154215e+00 2.615743e-01 7.384257e-01 3.540367e-01
2.154615e+00 2.618766e-01 7.381234e-01 3.540367e-01
2.155016e+00 2.621792e-01 7.378208e-01 3.540367e-01
2.155416e+00 2.624822e-01 7.375178e-01 3.540367e-01
2.155816e+00 2.627856e-01 7.372144e-01 3.540367e-01
2.156216e+00 2.630894e-01 7.369106e-01 3.540367e-01
2.156616e+00 2.633935e-01 7.366065e-01 3.540367e-01
2.157016e+00 2.636980e-01 7.363020e-01 3.540367e-01
2.157416e+00 2.640028e-01 7.359972e-01 3.540367e-01
2.157816e+00 2.643081e-01 7.356919e-01 3.540367e-01
2.158216e+00 2.646136e-01 7.353864e-01 3.540367e-01
2.158616e+00 2.649196e-01 7.350804e-01 3.540367e-01
2.159016e+00 2.652258e-01 7.347742e-01 3.540367e-01
2.159416e+00 2.655325e-01 7.344675e-01 3.540367e-01
2.159816e+00 2.658395e-01 7.341605e-01 3.540367e-01
2.160216e+00 2.661468e-01 7.338532e-01 3.540367e-01
2.160616e+00 2.664545e-01 7.335455e-01 3.540367e-01
2.161016e+00 2.667625e-01 7.332375e-01 3.540367e-01
2.161416e+00 2.670708e-01 7.329292e-01 3.540367e-01
2.161816e+00 2.673795e-01 7.326205e-01 3.540367e-01
2.162216e+00 2.676886e-01 7.323114e-01 3.540367e-01
2.162616e+00 2.679980e-01 7.320020e-01 3.540367e-01
2.163016e+00 2.683077e-01 7.316923e-01 3.540367e-01
2.163416e+00 2.686177e-01 7.313823e-01 3.540367e-01
2.163816e+00 2.689280e-01 7.310720e-01 3.540367e-01
2.164216e+00 2.692387e-01 7.307613e-01 3.540367e-01
2.164616e+00 2.695497e-01 7.304503e-01 3.540367e-01
2.165017e+00 2.698611e-01 7.301389e-01 3.540367e-01
2.165417e+00 2.701727e-01 7.298273e-01 3.540367e-01
2.165817e+00 2.704847e-01 7.295153e-01 3.540367e-01
2.166217e+00 2.707969e-01 7.292031e-01 3.540367e-01
2.166617e+00 2.711095e-01 7.288905e-01 3.540367e-01
2.167017e+00 2.714224e-01 7.285776e-01 3.540367e-01
2.167417e+00 2.717356e-01 7.282644e-01 3.540367e-01
2.167817e+00 2.720491e-01 7.279509e-01 3.540367e-01
2.168217e+00 2.723630e-01 7.276370e-01 3.540367e-01
2.168617e+00 2.726771e-01 7.273229e-01 3.540367e-01
2.169017e+00 2.729915e-01 7.270085e-01 3.540367e-01
2.169417e+00 2.733062e-01 7.266938e-01 3.540367e-01
2.169817e+00 2.736212e-01 7.263788e-01 3.540367e-01
2.170217e+00 2.739365e-01 7.260635e-01 3.540367e-01
2.170617e+00 2.742521e-01 7.257479e-01 3.540367e-01
2.171017e+00 2.745680e-01 7.254320e-01 3.540367e-01
2.171417e+00 2.748841e-01 7.251159e-01 3.540367e-01
2.171817e+00 2.752006e-01 7.247994e-01 3.540367e-01
2.172217e+00 2.755173e-01 7.244827e-01 3.540367e-01
2.172617e+00 2.758343e-01 7.241657e-01 3.540367e-01
2.173017e+00 2.761516e-01 7.238484e-01 3.540367e-01
2.173417e+00 2.764691e-01 7.235309e-01 3.540367e-01
2.173817e+00 2.767869e-01 7.232131e-01 3.540367e-01
2.174217e+00 2.771050e-01 7.228950e-01 3.540367e-01
2.174617e+00 2.774234e-01 7.225766e-01 3.540367e-01
2.175018e+00 2.777420e-01 7.222580e-01 3.540367e-01
2.175418e+00 2.780609e-01 7.219391e-01 3.540367e-01
2.175818e+00 2.783801e-01 7.216199e-01 3.540367e-01
2.176218e+00 2.786995e-01 7.213005e-01 3.540367e-01
2.176618e+00 2.790192e-01 7.209808e-01 3.540367e-01
2.177018e+00 2.793391e-01 7.206609e-01 3.540367e-01
2.177418e+00 2.796592e-01 7.203408e-01 3.540367e-01
2.177818e+00 2.799797e-01 7.200203e-01 3.540367e-01
2.178218e+00 2.803003e-01 7.196997e-01 3.540367e-01
2.178618e+00 2.806213e-01 7.193787e-01 3.540367e-01
2.179018e+00 2.809424e-01 7.190576e-01 3.540367e-01
2.179418e+00 2.812638e-01 7.187362e-01 3.540367e-01
2.179818e+00 2.815855e-01 7.184145e-01 3.540367e-01
2.180218e+00 2.819073e-01 7.180927e-01 3.540367e-01
2.180618e+00 2.822294e-01 7.177706e-01 3.540367e-01
2.181018e+00 2.825518e-01 7.174482e-01 3.540367e-01
2.181418e+00 2.828743e-01 7.171257e-01 3.540367e-01
2.181818e+00 2.831971e-01 7.168029e-01 3.540367e-01
2.182218e+00 2.835202e-01 7.164798e-01 3.540367e-01
2.182618e+00 2.838434e-01 7.161566e-01 3.540367e-01
2.183018e+00 2.841669e-01 7.158331e-01 3.540367e-01
2.183418e+00 2.844906e-01 7.155094e-01 3.540367e-01
2.183818e+00 2.848145e-01 7.151855e-01 3.540367e-01
2.184218e+00 2.851386e-01 7.148614e-01 3.540367e-01
2.184618e+00 2.854629e-01 7.145371e-01 3.540367e-01
2.185019e+00 2.857875e-01 7.142125e-01 3.540367e-01
2.185419e+00 2.861122e-01 7.138878e-01 3.540367e-01
2.185819e+00 2.864371e-01 7.135629e-01 3.540367e-01
2.186219e+00 2.867623e-01 7.132377e-01 3.540367e-01
2.186619e+00 2.870877e-01 7.129123e-01 3.540367e-01
2.187019e+00 2.874132e-01 7.125868e-01 3.540367e-01
2.187419e+00 2.877390e-01 7.122610e-01 3.540367e-01
2.187819e+00 2.880649e-01 7.119351e-01 3.540367e-01
2.188219e+00 2.883910e-01 7.116090e-01 3.540367e-01
2.188619e+00 2.887174e-01 7.112826e-01 3.540367e-01
2.189019e+00 2.890439e-01 7.109561e-01 3.540367e-01
2.189419e+00 2.893706e-01 7.106294e-01 3.540367e-01
2.189819e+00 2.896975e-01 7.103025e-01 3.540367e-01
2.190219e+00 2.900245e-01 7.099755e-01 3.540367e-01
2.190619e+00 2.903518e-01 7.096482e-01 3.540367e-01
2.191019e+00 2.906792e-01 7.093208e-01 3.540367e-01
2.191419e+00 2.910068e-01 7.089932e-01 3.540367e-01
2.191819e+00 2.913345e-01 7.086655e-01 3.540367e-01
2.192219e+00 2.916625e-01 7.083375e-01 3.540367e-01
2.192619e+00 2.919906e-01 7.080094e-01 3.540367e-01
2.193019e+00 2.923188e-01 7.076812e-01 3.540367e-01
2.193419e+00 2.926473e-01 7.073527e-01 3.540367e-01
2.193819e+00 2.929759e-01 7.070241e-01 3.540367e-01
2.194219e+00 2.933046e-01 7.066954e-01 3.540367e-01
2.194619e+00 2.936335e-01 7.063665e-01 3.540367e-01
2.195020e+00 2.939626e-01 7.060374e-01 3.540367e-01
2.195420e+00 2.942918e-01 7.057082e-01 3.540367e-01
2.195820e+00 2.946211e-01 7.053789e-01 3.540367e-01
2.196220e+00 2.949506e-01 7.050494e-01 3.540367e-01
2.196620e+00 2.952803e-01 7.047197e-01 3.540367e-01
2.197020e+00 2.956101e-01 7.043899e-01 3.540367e-01
2.197420e+00 2.959400e-01 7.040600e-01 3.540367e-01
2.197820e+00 2.962701e-01 7.037299e-01 3.540367e-01
2.198220e+00 2.966003e-01 7.033997e-01 3.540367e-01
2.198620e+00 2.969307e-01 7.030693e-01 3.540367e-01
2.199020e+00 2.972612e-01 7.027388e-01 3.540367e-01
2.199420e+00 2.975918e-01 7.024082e-01 3.540367e-01
2.199820e+00 2.979225e-01 7.020775e-01 3.540367e-01
2.200220e+00 2.982534e-01 7.017466e-01 3.540367e-01
2.200620e+00 2.985844e-01 7.014156e-01 3.540367e-01
2.201020e+00 2.989155e-01 7.010845e-01 3.540367e-01
2.201420e+00 2.992467e-01 7.007533e-01 3.540367e-01
2.201820e+00 2.995780e-01 7.004220e-01 3.540367e-01
2.202220e+00 2.999095e-01 7.000905e-01 3.540367e-01
2.202620e+00 3.002411e-01 6.997589e-01 3.540367e-01
2.203020e+00 3.005727e-01 6.994273e-01 3.540367e-01
2.203420e+00 3.009045e-01 6.990955e-01 3.540367e-01
2.203820e+00 3.012364e-01 6.987636e-01 3.540367e-01
2.204220e+00 3.015684e-01 6.984316e-01 3.540367e-01
2.204620e+00 3.019005e-01 6.980995e-01 3.540367e-01
2.205021e+00 3.022327e-01 6.977673e-01 3.540367e-01
2.205421e+00 3.025650e-01 6.974350e-01 3.540367e-01
2.205821e+00 3.028974e-01 6.971026e-01 3.540367e-01
2.206221e+00 3.032299e-01 6.967701e-01 3.540367e-01
2.206621e+00 3.035624e-01 6.964376e-01 3.540367e-01
2.207021e+00 3.038951e-01 6.961049e-01 3.540367e-01
2.207421e+00 3.042278e-01 6.957722e-01 3.540367e-01
2.207821e+00 3.045607e-01 6.954393e-01 3.540367e-01
2.208221e+00 3.048936e-01 6.951064e-01 3.540367e-01
2.208621e+00 3.052266e-01 6.947734e-01 3.540367e-01
2.209021e+00 3.055596e-01 6.944404e-01 3.540367e-01
2.209421e+00 3.058928e-01 6.941072e-01 3.540367e-01
2.209821e+00 3.062260e-01 6.937740e-01 3.540367e-01
2.210221e+00 3.065593e-01 6.934407e-01 3.540367e-01
2.210621e+00 3.068926e-01 6.931074e-01 3.540367e-01
2.211021e+00 3.072260e-01 6.927740e-01 3.540367e-01
2.211421e+00 3.075595e-01 6.924405e-01 3.540367e-01
2.211821e+00 3.078931e-01 6.921069e-01 3.540367e-01
2.212221e+00 3.082267e-01 6.917733e-01 3.540367e-01
2.212621e+00 3.085603e-01 6.914397e-01 3.540367e-01
2.213021e+00 3.088940e-01 6.911060e-01 3.540367e-01
2.213421e+00 3.092278e-01 6.907722e-01 3.540367e-01
2.213821e+00 3.095616e-01 6.904384e-01 3.540367e-01
2.214221e+00 3.098955e-01 6.901045e-01 3.540367e-01
2.214621e+00 3.102294e-01 6.897706e-01 3.540367e-01
2.215022e+00 3.105634e-01 6.894366e-01 3.540367e-01
2.215422e+00 3.108974e-01 6.891026e-01 3.540367e-01
2.215822e+00 3.112314e-01 6.887686e-01 3.540367e-01
2.216222e+00 3.115655e-01 6.884345e-01 3.540367e-01
2.216622e+00 3.118996e-01 6.881004e-01 3.540367e-01
2.217022e+00 3.122338e-01 6.877662e-01 3.540367e-01
2.217422e+00 3.125680e-01 6.874320e-01 3.540367e-01
2.217822e+00 3.129022e-01 6.870978e-01 3.540367e-01
2.218222e+00 3.132364e-01 6.867636e-01 3.540367e-01
2.218622e+00 3.135707e-01 6.864293e-01 3.540367e-01
2.219022e+00 3.139050e-01 6.860950e-01 3.540367e-01
2.219422e+00 3.142393e-01 6.857607e-01 3.540367e-01
2.219822e+00 3.145736e-01 6.854264e-01 3.540367e-01
2.220222e+00 3.149079e-01 6.850921e-01 3.540367e-01
2.220622e+00 3.152423e-01 6.847577e-01 3.540367e-01
2.221022e+00 3.155766e-01 6.844234e-01 3.540367e-01
2.221422e+00 3.159110e-01 6.840890e-01 3.540367e-01
2.221822e+00 3.162454e-01 6.837546e-01 3.540367e-01
2.222222e+00 3.165798e-01 6.834202e-01 3.540367e-01
2.222622e+00 3.169142e-01 6.830858e-01 3.540367e-01
2.223022e+00 3.172486e-01 6.827514e-01 3.540367e-01
2.223422e+00 3.175830e-01 6.824170e-01 3.540367e-01
2.223822e+00 3.179174e-01 6.820826e-01 3.540367e-01
2.224222e+00 3.182518e-01 6.817482e-01 3.540367e-01
2.224622e+00 3.185861e-01 6.814139e-01 3.540367e-01
2.225023e+00 3.189205e-01 6.810795e-01 3.540367e-01
2.225423e+00 3.192549e-01 6.807451e-01 3.540367e-01
2.225823e+00 3.195892e-01 6.804108e-01 3.540367e-01
2.226223e+00 3.199235e-01 6.800765e-01 3.540367e-01
2.226623e+00 3.202578e-01 6.797422e-01 3.540367e-01
2.227023e+00 3.205921e-01 6.794079e-01 3.540367e-01
2.227423e+00 3.209264e-01 6.790736e-01 3.540367e-01
2.227823e+00 3.212606e-01 6.787394e-01 3.540367e-01
2.228223e+00 3.215949e-01 6.784051e-01 3.540367e-01
2.228623e+00 3.219290e-01 6.780710e-01 3.540367e-01
2.229023e+00 3.222632e-01 6.777368e-01 3.540367e-01
2.229423e+00 3.225973e-01 6.774027e-01 3.540367e-01
2.229823e+00 3.229314e-01 6.770686e-01 3.540367e-01
2.230223e+00 3.232655e-01 6.767345e-01 3.540367e-01
2.230623e+00 3.235995e-01 6.764005e-01 3.540367e-01
2.231023e+00 3.239334e-01 6.760666e-01 3.540367e-01
2.231423e+00 3.242674e-01 6.757326e-01 3.540367e-01
2.231823e+00 3.246013e-01 6.753987e-01 3.540367e-01
2.232223e+00 3.249351e-01 6.750649e-01 3.540367e-01
2.232623e+00 3.252689e-01 6.747311e-01 3.540367e-01
2.233023e+00 3.256026e-01 6.743974e-01 3.540367e-01
2.233423e+00 3.259363e-01 6.740637e-01 3.540367e-01
2.233823e+00 3.262699e-01 6.737301e-01 3.540367e-01
2.234223e+00 3.266035e-01 6.733965e-01 3.540367e-01
2.234623e+00 3.269370e-01 6.730630e-01 3.540367e-01
2.235024e+00 3.272704e-01 6.727296e-01 3.540367e-01
2.235424e+00 3.276038e-01 6.723962e-01 3.540367e-01
2.235824e+00 3.279371e-01 6.720629e-01 3.540367e-01
2.236224e+00 3.282703e-01 6.717297e-01 3.540367e-01
2.236624e+00 3.286035e-01 6.713965e-01 3.540367e-01
2.237024e+00 3.289366e-01 6.710634e-01 3.540367e-01
2.237424e+00 3.292696e-01 6.707304e-01 3.540367e-01
2.237824e+00 3.296026e-01 6.703974e-01 3.540367e-01
2.238224e+00 3.299355e-01 6.700645e-01 3.540367e-01
2.238624e+00 3.302682e-01 6.697318e-01 3.540367e-01
2.239024e+00 3.306009e-01 6.693991e-01 3.540367e-01
2.239424e+00 3.309336e-01 6.690664e-01 3.540367e-01
2.239824e+00 3.312661e-01 6.687339e-01 3.540367e-01
2.240224e+00 3.315985e-01 6.684015e-01 3.540367e-01
2.240624e+00 3.319309e-01 6.680691e-01 3.540367e-01
2.241024e+00 3.322631e-01 6.677369e-01 3.540367e-01
2.241424e+00 3.325953e-01 6.674047e-01 3.540367e-01
2.241824e+00 3.329274e-01 6.670726e-01 3.540367e-01
2.242224e+00 3.332593e-01 6.667407e-01 3.540367e-01
2.242624e+00 3.335912e-01 6.664088e-01 3.540367e-01
2.243024e+00 3.339229e-01 6.660771e-01 3.540367e-01
2.243424e+00 3.342546e-01 6.657454e-01 3.540367e-01
2.243824e+00 3.345861e-01 6.654139e-01 3.540367e-01
2.244224e+00 3.349176e-01 6.650824e-01 3.540367e-01
2.244624e+00 3.352489e-01 6.647511e-01 3.540367e-01
2.245025e+00 3.355801e-01 6.644199e-01 3.540367e-01
2.245425e+00 3.359112e-01 6.640888e-01 3.540367e-01
2.245825e+00 3.362422e-01 6.637578e-01 3.540367e-01
2.246225e+00 3.365730e-01 6.634270e-01 3.540367e-01
2.246625e+00 3.369037e-01 6.630963e-01 3.540367e-01
2.247025e+00 3.372344e-01 6.627656e-01 3.540367e-01
2.247425e+00 3.375648e-01 6.624352e-01 3.540367e-01
2.247825e+00 3.378952e-01 6.621048e-01 3.540367e-01
2.248225e+00 3.382254e-01 6.617746e-01 3.540367e-01
2.248625e+00 3.385555e-01 6.614445e-01 3.540367e-01
2.249025e+00 3.388855e-01 6.611145e-01 3.540367e-01
2.249425e+00 3.392153e-01 6.607847e-01 3.540367e-01
2.249825e+00 3.395449e-01 6.604551e-01 3.540367e-01
2.250225e+00 3.398745e-01 6.601255e-01 3.540367e-01
2.250625e+00 3.402039e-01 6.597961e-01 3.540367e-01
2.251025e+00 3.405331e-01 6.594669e-01 3.540367e-01
2.251425e+00 3.408622e-01 6.591378e-01 3.540367e-01
2.251825e+00 3.411912e-01 6.588088e-01 3.540367e-01
2.252225e+00 3.415200e-01 6.584800e-01 3.540367e-01
2.252625e+00 3.418487e-01 6.581513e-01 3.540367e-01
2.253025e+00 3.421772e-01 6.578228e-01 3.540367e-01
2.253425e+00 3.425055e-01 6.574945e-01 3.540367e-01
2.253825e+00 3.428337e-01 6.571663e-01 3.540367e-01
