t P_alpha_to_beta P_alpha_to_alpha
2.888289e+00 6.246424e-02 9.375358e-01
2.889289e+00 6.208287e-02 9.379171e-01
2.890289e+00 6.170264e-02 9.382974e-01
2.891289e+00 6.132355e-02 9.386764e-01
2.892289e+00 6.094561e-02 9.390544e-01
2.893289e+00 6.056881e-02 9.394312e-01
2.894289e+00 6.019316e-02 9.398068e-01
2.895290e+00 5.981866e-02 9.401813e-01
2.896290e+00 5.944531e-02 9.405547e-01
2.897290e+00 5.907311e-02 9.409269e-01
2.898290e+00 5.870206e-02 9.412979e-01
2.899290e+00 5.833216e-02 9.416678e-01
2.900290e+00 5.796342e-02 9.420366e-01
2.901290e+00 5.759584e-02 9.424042e-01
2.902290e+00 5.722941e-02 9.427706e-01
2.903290e+00 5.686415e-02 9.431359e-01
2.904290e+00 5.650004e-02 9.435000e-01
2.905291e+00 5.613710e-02 9.438629e-01
2.906291e+00 5.577532e-02 9.442247e-01
2.907291e+00 5.541471e-02 9.445853e-01
2.908291e+00 5.505527e-02 9.449447e-01
2.909291e+00 5.469699e-02 9.453030e-01
2.910291e+00 5.433988e-02 9.456601e-01
2.911291e+00 5.398394e-02 9.460161e-01
2.912291e+00 5.362917e-02 9.463708e-01
2.913291e+00 5.327558e-02 9.467244e-01
2.914291e+00 5.292316e-02 9.470768e-01
2.915292e+00 5.257192e-02 9.474281e-01
2.916292e+00 5.222186e-02 9.477781e-01
2.917292e+00 5.187297e-02 9.481270e-01
2.918292e+00 5.152527e-02 9.484747e-01
2.919292e+00 5.117874e-02 9.488213e-01
2.920292e+00 5.083340e-02 9.491666e-01
2.921292e+00 5.048925e-02 9.495108e-01
2.922292e+00 5.014628e-02 9.498537e-01
2.923292e+00 4.980449e-02 9.501955e-01
2.924292e+00 4.946390e-02 9.505361e-01
2.925293e+00 4.912449e-02 9.508755e-01
2.926293e+00 4.878628e-02 9.512137e-01
2.927293e+00 4.844925e-02 9.515507e-01
2.928293e+00 4.811342e-02 9.518866e-01
2.929293e+00 4.777879e-02 9.522212e-01
2.930293e+00 4.744535e-02 9.525547e-01
2.931293e+00 4.711311e-02 9.528869e-01
2.932293e+00 4.678206e-02 9.532179e-01
2.933293e+00 4.645222e-02 9.535478e-01
2.934293e+00 4.612358e-02 9.538764e-01
2.935294e+00 4.579614e-02 9.542039e-01
2.936294e+00 4.546990e-02 9.545301e-01
2.937294e+00 4.514487e-02 9.548551e-01
2.938294e+00 4.482104e-02 9.551790e-01
2.939294e+00 4.449842e-02 9.555016e-01
2.940294e+00 4.417701e-02 9.558230e-01
2.941294e+00 4.385681e-02 9.561432e-01
2.942294e+00 4.353782e-02 9.564622e-01
2.943294e+00 4.322005e-02 9.567800e-01
2.944294e+00 4.290348e-02 9.570965e-01
2.945295e+00 4.258814e-02 9.574119e-01
2.946295e+00 4.227400e-02 9.577260e-01
2.947295e+00 4.196109e-02 9.580389e-01
2.948295e+00 4.164939e-02 9.583506e-01
2.949295e+00 4.133891e-02 9.586611e-01
2.950295e+00 4.102966e-02 9.589703e-01
2.951295e+00 4.072162e-02 9.592784e-01
2.952295e+00 4.041481e-02 9.595852e-01
2.953295e+00 4.010922e-02 9.598908e-01
2.954295e+00 3.980486e-02 9.601951e-01
2.955296e+00 3.950172e-02 9.604983e-01
2.956296e+00 3.919982e-02 9.608002e-01
2.957296e+00 3.889914e-02 9.611009e-01
2.958296e+00 3.859969e-02 9.614003e-01
2.959296e+00 3.830147e-02 9.616985e-01
2.960296e+00 3.800449e-02 9.619955e-01
2.961296e+00 3.770873e-02 9.622913e-01
2.962296e+00 3.741422e-02 9.625858e-01
2.963296e+00 3.712094e-02 9.628791e-01
2.964296e+00 3.682889e-02 9.631711e-01
2.965297e+00 3.653809e-02 9.634619e-01
2.966297e+00 3.624852e-02 9.637515e-01
2.967297e+00 3.596019e-02 9.640398e-01
2.968297e+00 3.567311e-02 9.643269e-01
2.969297e+00 3.538726e-02 9.646127e-01
2.970297e+00 3.510266e-02 9.648973e-01
2.971297e+00 3.481931e-02 9.651807e-01
2.972297e+00 3.453720e-02 9.654628e-01
2.973297e+00 3.425634e-02 9.657437e-01
2.974297e+00 3.397672e-02 9.660233e-01
2.975298e+00 3.369836e-02 9.663016e-01
2.976298e+00 3.342124e-02 9.665788e-01
2.977298e+00 3.314538e-02 9.668546e-01
2.978298e+00 3.287077e-02 9.671292e-01
2.979298e+00 3.259741e-02 9.674026e-01
2.980298e+00 3.232530e-02 9.676747e-01
2.981298e+00 3.205446e-02 9.679455e-01
2.982298e+00 3.178486e-02 9.682151e-01
2.983298e+00 3.151653e-02 9.684835e-01
2.984298e+00 3.124945e-02 9.687506e-01
2.985299e+00 3.098363e-02 9.690164e-01
2.986299e+00 3.071907e-02 9.692809e-01
2.987299e+00 3.045578e-02 9.695442e-01
2.988299e+00 3.019375e-02 9.698063e-01
2.989299e+00 2.993298e-02 9.700670e-01
2.990299e+00 2.967347e-02 9.703265e-01
2.991299e+00 2.941523e-02 9.705848e-01
2.992299e+00 2.915826e-02 9.708417e-01
2.993299e+00 2.890255e-02 9.710974e-01
2.994299e+00 2.864811e-02 9.713519e-01
2.995300e+00 2.839494e-02 9.716051e-01
2.996300e+00 2.814305e-02 9.718570e-01
2.997300e+00 2.789242e-02 9.721076e-01
2.998300e+00 2.764307e-02 9.723569e-01
2.999300e+00 2.739498e-02 9.726050e-01
3.000300e+00 2.714818e-02 9.728518e-01
3.001300e+00 2.690264e-02 9.730974e-01
3.002300e+00 2.665839e-02 9.733416e-01
3.003300e+00 2.641541e-02 9.735846e-01
3.004300e+00 2.617371e-02 9.738263e-01
3.005301e+00 2.593329e-02 9.740667e-01
3.006301e+00 2.569414e-02 9.743059e-01
3.007301e+00 2.545628e-02 9.745437e-01
3.008301e+00 2.521970e-02 9.747803e-01
3.009301e+00 2.498440e-02 9.750156e-01
3.010301e+00 2.475039e-02 9.752496e-01
3.011301e+00 2.451766e-02 9.754823e-01
3.012301e+00 2.428622e-02 9.757138e-01
3.013301e+00 2.405606e-02 9.759439e-01
3.014301e+00 2.382718e-02 9.761728e-01
3.015302e+00 2.359960e-02 9.764004e-01
3.016302e+00 2.337330e-02 9.766267e-01
3.017302e+00 2.314830e-02 9.768517e-01
3.018302e+00 2.292458e-02 9.770754e-01
3.019302e+00 2.270216e-02 9.772978e-01
3.020302e+00 2.248103e-02 9.775190e-01
3.021302e+00 2.226119e-02 9.777388e-01
3.022302e+00 2.204264e-02 9.779574e-01
3.023302e+00 2.182539e-02 9.781746e-01
3.024302e+00 2.160943e-02 9.783906e-01
3.025303e+00 2.139478e-02 9.786052e-01
3.026303e+00 2.118141e-02 9.788186e-01
3.027303e+00 2.096935e-02 9.790307e-01
3.028303e+00 2.075858e-02 9.792414e-01
3.029303e+00 2.054912e-02 9.794509e-01
3.030303e+00 2.034095e-02 9.796590e-01
3.031303e+00 2.013409e-02 9.798659e-01
3.032303e+00 1.992852e-02 9.800715e-01
3.033303e+00 1.972426e-02 9.802757e-01
3.034303e+00 1.952131e-02 9.804787e-01
3.035304e+00 1.931965e-02 9.806803e-01
3.036304e+00 1.911931e-02 9.808807e-01
3.037304e+00 1.892026e-02 9.810797e-01
3.038304e+00 1.872253e-02 9.812775e-01
3.039304e+00 1.852610e-02 9.814739e-01
3.040304e+00 1.833098e-02 9.816690e-01
3.041304e+00 1.813717e-02 9.818628e-01
3.042304e+00 1.794466e-02 9.820553e-01
3.043304e+00 1.775347e-02 9.822465e-01
3.044304e+00 1.756359e-02 9.824364e-01
3.045305e+00 1.737502e-02 9.826250e-01
3.046305e+00 1.718777e-02 9.828122e-01
3.047305e+00 1.700182e-02 9.829982e-01
3.048305e+00 1.681719e-02 9.831828e-01
3.049305e+00 1.663388e-02 9.833661e-01
3.050305e+00 1.645187e-02 9.835481e-01
3.051305e+00 1.627119e-02 9.837288e-01
3.052305e+00 1.609182e-02 9.839082e-01
3.053305e+00 1.591377e-02 9.840862e-01
3.054305e+00 1.573704e-02 9.842630e-01
3.055306e+00 1.556162e-02 9.844384e-01
3.056306e+00 1.538753e-02 9.846125e-01
3.057306e+00 1.521475e-02 9.847852e-01
3.058306e+00 1.504330e-02 9.849567e-01
3.059306e+00 1.487316e-02 9.851268e-01
3.060306e+00 1.470435e-02 9.852956e-01
3.061306e+00 1.453686e-02 9.854631e-01
3.062306e+00 1.437070e-02 9.856293e-01
3.063306e+00 1.420585e-02 9.857941e-01
3.064306e+00 1.404234e-02 9.859577e-01
3.065307e+00 1.388014e-02 9.861199e-01
3.066307e+00 1.371927e-02 9.862807e-01
3.067307e+00 1.355973e-02 9.864403e-01
3.068307e+00 1.340152e-02 9.865985e-01
3.069307e+00 1.324463e-02 9.867554e-01
3.070307e+00 1.308907e-02 9.869109e-01
3.071307e+00 1.293484e-02 9.870652e-01
3.072307e+00 1.278194e-02 9.872181e-01
3.073307e+00 1.263037e-02 9.873696e-01
3.074307e+00 1.248013e-02 9.875199e-01
3.075308e+00 1.233122e-02 9.876688e-01
3.076308e+00 1.218364e-02 9.878164e-01
3.077308e+00 1.203739e-02 9.879626e-01
3.078308e+00 1.189247e-02 9.881075e-01
3.079308e+00 1.174889e-02 9.882511e-01
3.080308e+00 1.160664e-02 9.883934e-01
3.081308e+00 1.146573e-02 9.885343e-01
3.082308e+00 1.132615e-02 9.886738e-01
3.083308e+00 1.118791e-02 9.888121e-01
3.084308e+00 1.105100e-02 9.889490e-01
3.085309e+00 1.091543e-02 9.890846e-01
3.086309e+00 1.078119e-02 9.892188e-01
3.087309e+00 1.064829e-02 9.893517e-01
3.088309e+00 1.051673e-02 9.894833e-01
3.089309e+00 1.038651e-02 9.896135e-01
3.090309e+00 1.025763e-02 9.897424e-01
3.091309e+00 1.013009e-02 9.898699e-01
3.092309e+00 1.000388e-02 9.899961e-01
3.093309e+00 9.879017e-03 9.901210e-01
3.094309e+00 9.755493e-03 9.902445e-01
3.095310e+00 9.633311e-03 9.903667e-01
3.096310e+00 9.512470e-03 9.904875e-01
3.097310e+00 9.392971e-03 9.906070e-01
3.098310e+00 9.274815e-03 9.907252e-01
3.099310e+00 9.158001e-03 9.908420e-01
3.100310e+00 9.042531e-03 9.909575e-01
3.101310e+00 8.928404e-03 9.910716e-01
3.102310e+00 8.815622e-03 9.911844e-01
3.103310e+00 8.704185e-03 9.912958e-01
3.104310e+00 8.594092e-03 9.914059e-01
3.105311e+00 8.485345e-03 9.915147e-01
3.106311e+00 8.377943e-03 9.916221e-01
3.107311e+00 8.271888e-03 9.917281e-01
3.108311e+00 8.167180e-03 9.918328e-01
3.109311e+00 8.063818e-03 9.919362e-01
3.110311e+00 7.961804e-03 9.920382e-01
3.111311e+00 7.861138e-03 9.921389e-01
3.112311e+00 7.761819e-03 9.922382e-01
3.113311e+00 7.663850e-03 9.923362e-01
3.114311e+00 7.567229e-03 9.924328e-01
3.115312e+00 7.471957e-03 9.925280e-01
3.116312e+00 7.378035e-03 9.926220e-01
3.117312e+00 7.285463e-03 9.927145e-01
3.118312e+00 7.194241e-03 9.928058e-01
3.119312e+00 7.104370e-03 9.928956e-01
3.120312e+00 7.015850e-03 9.929842e-01
3.121312e+00 6.928681e-03 9.930713e-01
3.122312e+00 6.842863e-03 9.931571e-01
3.123312e+00 6.758398e-03 9.932416e-01
3.124312e+00 6.675285e-03 9.933247e-01
3.125313e+00 6.593524e-03 9.934065e-01
3.126313e+00 6.513116e-03 9.934869e-01
3.127313e+00 6.434061e-03 9.935659e-01
3.128313e+00 6.356359e-03 9.936436e-01
3.129313e+00 6.280011e-03 9.937200e-01
3.130313e+00 6.205017e-03 9.937950e-01
3.131313e+00 6.131378e-03 9.938686e-01
3.132313e+00 6.059092e-03 9.939409e-01
3.133313e+00 5.988162e-03 9.940118e-01
3.134313e+00 5.918586e-03 9.940814e-01
3.135314e+00 5.850366e-03 9.941496e-01
3.136314e+00 5.783501e-03 9.942165e-01
3.137314e+00 5.717993e-03 9.942820e-01
3.138314e+00 5.653840e-03 9.943462e-01
3.139314e+00 5.591043e-03 9.944090e-01
3.140314e+00 5.529602e-03 9.944704e-01
3.141314e+00 5.469519e-03 9.945305e-01
3.142314e+00 5.410792e-03 9.945892e-01
3.143314e+00 5.353422e-03 9.946466e-01
3.144314e+00 5.297410e-03 9.947026e-01
3.145315e+00 5.242755e-03 9.947572e-01
3.146315e+00 5.189457e-03 9.948105e-01
3.147315e+00 5.137518e-03 9.948625e-01
3.148315e+00 5.086936e-03 9.949131e-01
3.149315e+00 5.037713e-03 9.949623e-01
3.150315e+00 4.989848e-03 9.950102e-01
3.151315e+00 4.943342e-03 9.950567e-01
3.152315e+00 4.898194e-03 9.951018e-01
3.153315e+00 4.854406e-03 9.951456e-01
3.154315e+00 4.811976e-03 9.951880e-01
3.155316e+00 4.770905e-03 9.952291e-01
3.156316e+00 4.731194e-03 9.952688e-01
3.157316e+00 4.692843e-03 9.953072e-01
3.158316e+00 4.655850e-03 9.953441e-01
3.159316e+00 4.620218e-03 9.953798e-01
3.160316e+00 4.585945e-03 9.954141e-01
3.161316e+00 4.553032e-03 9.954470e-01
3.162316e+00 4.521480e-03 9.954785e-01
3.163316e+00 4.491287e-03 9.955087e-01
3.164316e+00 4.462455e-03 9.955375e-01
3.165317e+00 4.434983e-03 9.955650e-01
3.166317e+00 4.408871e-03 9.955911e-01
3.167317e+00 4.384120e-03 9.956159e-01
3.168317e+00 4.360730e-03 9.956393e-01
3.169317e+00 4.338700e-03 9.956613e-01
3.170317e+00 4.318031e-03 9.956820e-01
3.171317e+00 4.298722e-03 9.957013e-01
3.172317e+00 4.280775e-03 9.957192e-01
3.173317e+00 4.264188e-03 9.957358e-01
3.174317e+00 4.248962e-03 9.957510e-01
3.175318e+00 4.235097e-03 9.957649e-01
3.176318e+00 4.222593e-03 9.957774e-01
3.177318e+00 4.211451e-03 9.957885e-01
3.178318e+00 4.201669e-03 9.957983e-01
3.179318e+00 4.193248e-03 9.958068e-01
3.180318e+00 4.186189e-03 9.958138e-01
3.181318e+00 4.180490e-03 9.958195e-01
3.182318e+00 4.176153e-03 9.958238e-01
3.183318e+00 4.173176e-03 9.958268e-01
3.184318e+00 4.171561e-03 9.958284e-01
3.185319e+00 4.171307e-03 9.958287e-01
3.186319e+00 4.172413e-03 9.958276e-01
3.187319e+00 4.174881e-03 9.958251e-01
3.188319e+00 4.178710e-03 9.958213e-01
3.189319e+00 4.183900e-03 9.958161e-01
3.190319e+00 4.190450e-03 9.958095e-01
3.191319e+00 4.198362e-03 9.958016e-01
3.192319e+00 4.207634e-03 9.957924e-01
3.193319e+00 4.218267e-03 9.957817e-01
3.194319e+00 4.230261e-03 9.957697e-01
3.195320e+00 4.243615e-03 9.957564e-01
3.196320e+00 4.258330e-03 9.957417e-01
3.197320e+00 4.274406e-03 9.957256e-01
3.198320e+00 4.291842e-03 9.957082e-01
3.199320e+00 4.310638e-03 9.956894e-01
3.200320e+00 4.330794e-03 9.956692e-01
3.201320e+00 4.352311e-03 9.956477e-01
3.202320e+00 4.375187e-03 9.956248e-01
3.203320e+00 4.399423e-03 9.956006e-01
3.204320e+00 4.425020e-03 9.955750e-01
3.205321e+00 4.451975e-03 9.955480e-01
3.206321e+00 4.480291e-03 9.955197e-01
3.207321e+00 4.509965e-03 9.954900e-01
3.208321e+00 4.541000e-03 9.954590e-01
3.209321e+00 4.573393e-03 9.954266e-01
3.210321e+00 4.607145e-03 9.953929e-01
3.211321e+00 4.642256e-03 9.953577e-01
3.212321e+00 4.678725e-03 9.953213e-01
3.213321e+00 4.716554e-03 9.952834e-01
3.214321e+00 4.755740e-03 9.952443e-01
3.215322e+00 4.796285e-03 9.952037e-01
3.216322e+00 4.838188e-03 9.951618e-01
3.217322e+00 4.881448e-03 9.951186e-01
3.218322e+00 4.926066e-03 9.950739e-01
3.219322e+00 4.972042e-03 9.950280e-01
3.220322e+00 5.019375e-03 9.949806e-01
3.221322e+00 5.068064e-03 9.949319e-01
3.222322e+00 5.118111e-03 9.948819e-01
3.223322e+00 5.169514e-03 9.948305e-01
3.224322e+00 5.222274e-03 9.947777e-01
3.225323e+00 5.276390e-03 9.947236e-01
3.226323e+00 5.331861e-03 9.946681e-01
3.227323e+00 5.388689e-03 9.946113e-01
3.228323e+00 5.446871e-03 9.945531e-01
3.229323e+00 5.506409e-03 9.944936e-01
3.230323e+00 5.567302e-03 9.944327e-01
3.231323e+00 5.629550e-03 9.943705e-01
3.232323e+00 5.693152e-03 9.943068e-01
3.233323e+00 5.758108e-03 9.942419e-01
3.234323e+00 5.824418e-03 9.941756e-01
3.235324e+00 5.892082e-03 9.941079e-01
3.236324e+00 5.961099e-03 9.940389e-01
3.237324e+00 6.031469e-03 9.939685e-01
3.238324e+00 6.103192e-03 9.938968e-01
3.239324e+00 6.176267e-03 9.938237e-01
3.240324e+00 6.250694e-03 9.937493e-01
3.241324e+00 6.326473e-03 9.936735e-01
3.242324e+00 6.403604e-03 9.935964e-01
3.243324e+00 6.482086e-03 9.935179e-01
3.244324e+00 6.561919e-03 9.934381e-01
3.245325e+00 6.643102e-03 9.933569e-01
3.246325e+00 6.725635e-03 9.932744e-01
3.247325e+00 6.809519e-03 9.931905e-01
3.248325e+00 6.894751e-03 9.931052e-01
3.249325e+00 6.981333e-03 9.930187e-01
3.250325e+00 7.069264e-03 9.929307e-01
3.251325e+00 7.158543e-03 9.928415e-01
3.252325e+00 7.249170e-03 9.927508e-01
3.253325e+00 7.341145e-03 9.926589e-01
3.254325e+00 7.434467e-03 9.925655e-01
3.255326e+00 7.529136e-03 9.924709e-01
3.256326e+00 7.625152e-03 9.923748e-01
3.257326e+00 7.722514e-03 9.922775e-01
3.258326e+00 7.821221e-03 9.921788e-01
3.259326e+00 7.921274e-03 9.920787e-01
3.260326e+00 8.022672e-03 9.919773e-01
3.261326e+00 8.125414e-03 9.918746e-01
3.262326e+00 8.229501e-03 9.917705e-01
3.263326e+00 8.334931e-03 9.916651e-01
3.264326e+00 8.441704e-03 9.915583e-01
3.265327e+00 8.549820e-03 9.914502e-01
3.266327e+00 8.659278e-03 9.913407e-01
3.267327e+00 8.770079e-03 9.912299e-01
3.268327e+00 8.882221e-03 9.911178e-01
3.269327e+00 8.995703e-03 9.910043e-01
3.270327e+00 9.110527e-03 9.908895e-01
3.271327e+00 9.226690e-03 9.907733e-01
3.272327e+00 9.344193e-03 9.906558e-01
3.273327e+00 9.463035e-03 9.905370e-01
3.274327e+00 9.583216e-03 9.904168e-01
3.275328e+00 9.704735e-03 9.902953e-01
3.276328e+00 9.827591e-03 9.901724e-01
3.277328e+00 9.951785e-03 9.900482e-01
3.278328e+00 1.007732e-02 9.899227e-01
3.279328e+00 1.020418e-02 9.897958e-01
3.280328e+00 1.033238e-02 9.896676e-01
3.281328e+00 1.046192e-02 9.895381e-01
3.282328e+00 1.059279e-02 9.894072e-01
3.283328e+00 1.072500e-02 9.892750e-01
3.284328e+00 1.085854e-02 9.891415e-01
3.285329e+00 1.099341e-02 9.890066e-01
3.286329e+00 1.112961e-02 9.888704e-01
3.287329e+00 1.126715e-02 9.887328e-01
3.288329e+00 1.140602e-02 9.885940e-01
3.289329e+00 1.154622e-02 9.884538e-01
3.290329e+00 1.168775e-02 9.883123e-01
3.291329e+00 1.183061e-02 9.881694e-01
3.292329e+00 1.197479e-02 9.880252e-01
3.293329e+00 1.212031e-02 9.878797e-01
3.294329e+00 1.226715e-02 9.877328e-01
3.295330e+00 1.241532e-02 9.875847e-01
3.296330e+00 1.256482e-02 9.874352e-01
3.297330e+00 1.271565e-02 9.872844e-01
3.298330e+00 1.286779e-02 9.871322e-01
3.299330e+00 1.302127e-02 9.869787e-01
3.300330e+00 1.317607e-02 9.868239e-01
3.301330e+00 1.333219e-02 9.866678e-01
3.302330e+00 1.348963e-02 9.865104e-01
3.303330e+00 1.364840e-02 9.863516e-01
3.304330e+00 1.380849e-02 9.861915e-01
3.305331e+00 1.396990e-02 9.860301e-01
3.306331e+00 1.413263e-02 9.858674e-01
3.307331e+00 1.429668e-02 9.857033e-01
3.308331e+00 1.446205e-02 9.855379e-01
3.309331e+00 1.462874e-02 9.853713e-01
3.310331e+00 1.479675e-02 9.852033e-01
3.311331e+00 1.496607e-02 9.850339e-01
3.312331e+00 1.513671e-02 9.848633e-01
3.313331e+00 1.530866e-02 9.846913e-01
3.314331e+00 1.548193e-02 9.845181e-01
3.315332e+00 1.565652e-02 9.843435e-01
3.316332e+00 1.583242e-02 9.841676e-01
3.317332e+00 1.600963e-02 9.839904e-01
3.318332e+00 1.618815e-02 9.838118e-01
3.319332e+00 1.636799e-02 9.836320e-01
3.320332e+00 1.654913e-02 9.834509e-01
3.321332e+00 1.673159e-02 9.832684e-01
3.322332e+00 1.691535e-02 9.830846e-01
3.323332e+00 1.710043e-02 9.828996e-01
3.324332e+00 1.728681e-02 9.827132e-01
3.325333e+00 1.747450e-02 9.825255e-01
3.326333e+00 1.766349e-02 9.823365e-01
3.327333e+00 1.785379e-02 9.821462e-01
3.328333e+00 1.804540e-02 9.819546e-01
3.329333e+00 1.823831e-02 9.817617e-01
3.330333e+00 1.843252e-02 9.815675e-01
3.331333e+00 1.862803e-02 9.813720e-01
3.332333e+00 1.882485e-02 9.811751e-01
3.333333e+00 1.902297e-02 9.809770e-01
3.334333e+00 1.922239e-02 9.807776e-01
3.335334e+00 1.942311e-02 9.805769e-01
3.336334e+00 1.962512e-02 9.803749e-01
3.337334e+00 1.982844e-02 9.801716e-01
3.338334e+00 2.003305e-02 9.799670e-01
3.339334e+00 2.023895e-02 9.797610e-01
3.340334e+00 2.044616e-02 9.795538e-01
3.341334e+00 2.065465e-02 9.793453e-01
3.342334e+00 2.086444e-02 9.791356e-01
3.343334e+00 2.107553e-02 9.789245e-01
3.344334e+00 2.128790e-02 9.787121e-01
3.345335e+00 2.150157e-02 9.784984e-01
3.346335e+00 2.171653e-02 9.782835e-01
3.347335e+00 2.193277e-02 9.780672e-01
3.348335e+00 2.215031e-02 9.778497e-01
3.349335e+00 2.236913e-02 9.776309e-01
3.350335e+00 2.258924e-02 9.774108e-01
3.351335e+00 2.281063e-02 9.771894e-01
3.352335e+00 2.303331e-02 9.769667e-01
3.353335e+00 2.325728e-02 9.767427e-01
3.354335e+00 2.348253e-02 9.765175e-01
3.355336e+00 2.370906e-02 9.762909e-01
3.356336e+00 2.393687e-02 9.760631e-01
3.357336e+00 2.416596e-02 9.758340e-01
3.358336e+00 2.439633e-02 9.756037e-01
3.359336e+00 2.462798e-02 9.753720e-01
3.360336e+00 2.486091e-02 9.751391e-01
3.361336e+00 2.509512e-02 9.749049e-01
3.362336e+00 2.533060e-02 9.746694e-01
3.363336e+00 2.556735e-02 9.744326e-01
3.364336e+00 2.580539e-02 9.741946e-01
3.365337e+00 2.604469e-02 9.739553e-01
3.366337e+00 2.628526e-02 9.737147e-01
3.367337e+00 2.652711e-02 9.734729e-01
3.368337e+00 2.677023e-02 9.732298e-01
3.369337e+00 2.701462e-02 9.729854e-01
3.370337e+00 2.726027e-02 9.727397e-01
3.371337e+00 2.750719e-02 9.724928e-01
3.372337e+00 2.775538e-02 9.722446e-01
3.373337e+00 2.800483e-02 9.719952e-01
3.374337e+00 2.825555e-02 9.717444e-01
3.375338e+00 2.850753e-02 9.714925e-01
3.376338e+00 2.876078e-02 9.712392e-01
3.377338e+00 2.901528e-02 9.709847e-01
3.378338e+00 2.927105e-02 9.707289e-01
3.379338e+00 2.952808e-02 9.704719e-01
3.380338e+00 2.978636e-02 9.702136e-01
3.381338e+00 3.004590e-02 9.699541e-01
3.382338e+00 3.030670e-02 9.696933e-01
3.383338e+00 3.056875e-02 9.694313e-01
3.384338e+00 3.083206e-02 9.691679e-01
3.385339e+00 3.109662e-02 9.689034e-01
3.386339e+00 3.136243e-02 9.686376e-01
3.387339e+00 3.162949e-02 9.683705e-01
3.388339e+00 3.189780e-02 9.681022e-01
3.389339e+00 3.216737e-02 9.678326e-01
3.390339e+00 3.243817e-02 9.675618e-01
3.391339e+00 3.271023e-02 9.672898e-01
3.392339e+00 3.298353e-02 9.670165e-01
3.393339e+00 3.325808e-02 9.667419e-01
3.394339e+00 3.353387e-02 9.664661e-01
3.395340e+00 3.381090e-02 9.661891e-01
3.396340e+00 3.408918e-02 9.659108e-01
3.397340e+00 3.436869e-02 9.656313e-01
3.398340e+00 3.464945e-02 9.653506e-01
3.399340e+00 3.493144e-02 9.650686e-01
3.400340e+00 3.521467e-02 9.647853e-01
3.401340e+00 3.549913e-02 9.645009e-01
3.402340e+00 3.578483e-02 9.642152e-01
3.403340e+00 3.607176e-02 9.639282e-01
3.404340e+00 3.635993e-02 9.636401e-01
3.405341e+00 3.664932e-02 9.633507e-01
3.406341e+00 3.693995e-02 9.630601e-01
3.407341e+00 3.723180e-02 9.627682e-01
3.408341e+00 3.752489e-02 9.624751e-01
3.409341e+00 3.781919e-02 9.621808e-01
3.410341e+00 3.811473e-02 9.618853e-01
3.411341e+00 3.841149e-02 9.615885e-01
3.412341e+00 3.870947e-02 9.612905e-01
3.413341e+00 3.900867e-02 9.609913e-01
3.414341e+00 3.930910e-02 9.606909e-01
3.415342e+00 3.961074e-02 9.603893e-01
3.416342e+00 3.991361e-02 9.600864e-01
3.417342e+00 4.021769e-02 9.597823e-01
3.418342e+00 4.052298e-02 9.594770e-01
3.419342e+00 4.082949e-02 9.591705e-01
3.420342e+00 4.113722e-02 9.588628e-01
3.421342e+00 4.144615e-02 9.585538e-01
3.422342e+00 4.175630e-02 9.582437e-01
3.423342e+00 4.206766e-02 9.579323e-01
3.424342e+00 4.238023e-02 9.576198e-01
3.425343e+00 4.269400e-02 9.573060e-01
3.426343e+00 4.300898e-02 9.569910e-01
3.427343e+00 4.332516e-02 9.566748e-01
3.428343e+00 4.364255e-02 9.563574e-01
3.429343e+00 4.396114e-02 9.560389e-01
3.430343e+00 4.428093e-02 9.557191e-01
3.431343e+00 4.460193e-02 9.553981e-01
3.432343e+00 4.492412e-02 9.550759e-01
3.433343e+00 4.524750e-02 9.547525e-01
3.434343e+00 4.557209e-02 9.544279e-01
3.435344e+00 4.589787e-02 9.541021e-01
3.436344e+00 4.622484e-02 9.537752e-01
3.437344e+00 4.655300e-02 9.534470e-01
3.438344e+00 4.688236e-02 9.531176e-01
3.439344e+00 4.721290e-02 9.527871e-01
3.440344e+00 4.754463e-02 9.524554e-01
3.441344e+00 4.787755e-02 9.521224e-01
3.442344e+00 4.821166e-02 9.517883e-01
3.443344e+00 4.854695e-02 9.514531e-01
3.444344e+00 4.888342e-02 9.511166e-01
3.445345e+00 4.922108e-02 9.507789e-01
3.446345e+00 4.955991e-02 9.504401e-01
3.447345e+00 4.989993e-02 9.501001e-01
3.448345e+00 5.024112e-02 9.497589e-01
3.449345e+00 5.058349e-02 9.494165e-01
3.450345e+00 5.092703e-02 9.490730e-01
3.451345e+00 5.127175e-02 9.487283e-01
3.452345e+00 5.161763e-02 9.483824e-01
3.453345e+00 5.196469e-02 9.480353e-01
3.454345e+00 5.231292e-02 9.476871e-01
3.455346e+00 5.266232e-02 9.473377e-01
3.456346e+00 5.301288e-02 9.469871e-01
3.457346e+00 5.336461e-02 9.466354e-01
3.458346e+00 5.371751e-02 9.462825e-01
3.459346e+00 5.407156e-02 9.459284e-01
3.460346e+00 5.442678e-02 9.455732e-01
3.461346e+00 5.478316e-02 9.452168e-01
3.462346e+00 5.514069e-02 9.448593e-01
3.463346e+00 5.549939e-02 9.445006e-01
3.464346e+00 5.585923e-02 9.441408e-01
3.465347e+00 5.622024e-02 9.437798e-01
3.466347e+00 5.658239e-02 9.434176e-01
3.467347e+00 5.694570e-02 9.430543e-01
3.468347e+00 5.731015e-02 9.426898e-01
3.469347e+00 5.767576e-02 9.423242e-01
