t P_alpha_to_beta P_alpha_to_alpha 2sin2theta_cos2theta
2.209021e+00 3.541075e-01 6.458925e-01 3.540367e-01
2.209421e+00 3.541062e-01 6.458938e-01 3.540367e-01
2.209821e+00 3.541050e-01 6.458950e-01 3.540367e-01
2.210221e+00 3.541038e-01 6.458962e-01 3.540367e-01
2.210621e+00 3.541025e-01 6.458975e-01 3.540367e-01
2.211021e+00 3.541013e-01 6.458987e-01 3.540367e-01
2.211421e+00 3.541001e-01 6.458999e-01 3.540367e-01
2.211821e+00 3.540989e-01 6.459011e-01 3.540367e-01
2.212221e+00 3.540977e-01 6.459023e-01 3.540367e-01
2.212621e+00 3.540965e-01 6.459035e-01 3.540367e-01
2.213021e+00 3.540953e-01 6.459047e-01 3.540367e-01
2.213421e+00 3.540941e-01 6.459059e-01 3.540367e-01
2.213821e+00 3.540929e-01 6.459071e-01 3.540367e-01
2.214221e+00 3.540917e-01 6.459083e-01 3.540367e-01
2.214621e+00 3.540905e-01 6.459095e-01 3.540367e-01
2.215022e+00 3.540893e-01 6.459107e-01 3.540367e-01
2.215422e+00 3.540882e-01 6.459118e-01 3.540367e-01
2.215822e+00 3.540870e-01 6.459130e-01 3.540367e-01
2.216222e+00 3.540858e-01 6.459142e-01 3.540367e-01
2.216622e+00 3.540847e-01 6.459153e-01 3.540367e-01
2.217022e+00 3.540835e-01 6.459165e-01 3.540367e-01
2.217422e+00 3.540824e-01 6.459176e-01 3.540367e-01
2.217822e+00 3.540812e-01 6.459188e-01 3.540367e-01
2.218222e+00 3.540801e-01 6.459199e-01 3.540367e-01
2.218622e+00 3.540789e-01 6.459211e-01 3.540367e-01
2.219022e+00 3.540778e-01 6.459222e-01 3.540367e-01
2.219422e+00 3.540766e-01 6.459234e-01 3.540367e-01
2.219822e+00 3.540755e-01 6.459245e-01 3.540367e-01
2.220222e+00 3.540744e-01 6.459256e-01 3.540367e-01
2.220622e+00 3.540733e-01 6.459267e-01 3.540367e-01
2.221022e+00 3.540721e-01 6.459279e-01 3.540367e-01
2.221422e+00 3.540710e-01 6.459290e-01 3.540367e-01
2.221822e+00 3.540699e-01 6.459301e-01 3.540367e-01
2.222222e+00 3.540688e-01 6.459312e-01 3.540367e-01
2.222622e+00 3.540677e-01 6.459323e-01 3.540367e-01
2.223022e+00 3.540666e-01 6.459334e-01 3.540367e-01
2.223422e+00 3.540655e-01 6.459345e-01 3.540367e-01
2.223822e+00 3.540644e-01 6.459356e-01 3.540367e-01
2.224222e+00 3.540633e-01 6.459367e-01 3.540367e-01
2.224622e+00 3.540622e-01 6.459378e-01 3.540367e-01
2.225023e+00 3.540612e-01 6.459388e-01 3.540367e-01
2.225423e+00 3.540601e-01 6.459399e-01 3.540367e-01
2.225823e+00 3.540590e-01 6.459410e-01 3.540367e-01
2.226223e+00 3.540579e-01 6.459421e-01 3.540367e-01
2.226623e+00 3.540569e-01 6.459431e-01 3.540367e-01
2.227023e+00 3.540558e-01 6.459442e-01 3.540367e-01
2.227423e+00 3.540547e-01 6.459453e-01 3.540367e-01
2.227823e+00 3.540537e-01 6.459463e-01 3.540367e-01
2.228223e+00 3.540526e-01 6.459474e-01 3.540367e-01
2.228623e+00 3.540516e-01 6.459484e-01 3.540367e-01
2.229023e+00 3.540505e-01 6.459495e-01 3.540367e-01
2.229423e+00 3.540495e-01 6.459505e-01 3.540367e-01
2.229823e+00 3.540485e-01 6.459515e-01 3.540367e-01
2.230223e+00 3.540474e-01 6.459526e-01 3.540367e-01
2.230623e+00 3.540464e-01 6.459536e-01 3.540367e-01
2.231023e+00 3.540454e-01 6.459546e-01 3.540367e-01
2.231423e+00 3.540444e-01 6.459556e-01 3.540367e-01
2.231823e+00 3.540433e-01 6.459567e-01 3.540367e-01
2.232223e+00 3.540423e-01 6.459577e-01 3.540367e-01
2.232623e+00 3.540413e-01 6.459587e-01 3.540367e-01
2.233023e+00 3.540403e-01 6.459597e-01 3.540367e-01
2.233423e+00 3.540393e-01 6.459607e-01 3.540367e-01
2.233823e+00 3.540383e-01 6.459617e-01 3.540367e-01
2.234223e+00 3.540373e-01 6.459627e-01 3.540367e-01
2.234623e+00 3.540363e-01 6.459637e-01 3.540367e-01
2.235024e+00 3.540353e-01 6.459647e-01 3.540367e-01
2.235424e+00 3.540343e-01 6.459657e-01 3.540367e-01
2.235824e+00 3.540333e-01 6.459667e-01 3.540367e-01
2.236224e+00 3.540324e-01 6.459676e-01 3.540367e-01
2.236624e+00 3.540314e-01 6.459686e-01 3.540367e-01
2.237024e+00 3.540304e-01 6.459696e-01 3.540367e-01
2.237424e+00 3.540295e-01 6.459705e-01 3.540367e-01
2.237824e+00 3.540285e-01 6.459715e-01 3.540367e-01
2.238224e+00 3.540275e-01 6.459725e-01 3.540367e-01
2.238624e+00 3.540266e-01 6.459734e-01 3.540367e-01
2.239024e+00 3.540256e-01 6.459744e-01 3.540367e-01
2.239424e+00 3.540247e-01 6.459753e-01 3.540367e-01
2.239824e+00 3.540237e-01 6.459763e-01 3.540367e-01
2.240224e+00 3.540228e-01 6.459772e-01 3.540367e-01
2.240624e+00 3.540218e-01 6.459782e-01 3.540367e-01
2.241024e+00 3.540209e-01 6.459791e-01 3.540367e-01
2.241424e+00 3.540200e-01 6.459800e-01 3.540367e-01
2.241824e+00 3.540190e-01 6.459810e-01 3.540367e-01
2.242224e+00 3.540181e-01 6.459819e-01 3.540367e-01
2.242624e+00 3.540172e-01 6.459828e-01 3.540367e-01
2.243024e+00 3.540163e-01 6.459837e-01 3.540367e-01
2.243424e+00 3.540153e-01 6.459847e-01 3.540367e-01
2.243824e+00 3.540144e-01 6.459856e-01 3.540367e-01
2.244224e+00 3.540135e-01 6.459865e-01 3.540367e-01
2.244624e+00 3.540126e-01 6.459874e-01 3.540367e-01
2.245025e+00 3.540117e-01 6.459883e-01 3.540367e-01
2.245425e+00 3.540108e-01 6.459892e-01 3.540367e-01
2.245825e+00 3.540099e-01 6.459901e-01 3.540367e-01
2.246225e+00 3.540090e-01 6.459910e-01 3.540367e-01
2.246625e+00 3.540081e-01 6.459919e-01 3.540367e-01
2.247025e+00 3.540072e-01 6.459928e-01 3.540367e-01
2.247425e+00 3.540064e-01 6.459936e-01 3.540367e-01
2.247825e+00 3.540055e-01 6.459945e-01 3.540367e-01
2.248225e+00 3.540046e-01 6.459954e-01 3.540367e-01
2.248625e+00 3.540037e-01 6.459963e-01 3.540367e-01
2.249025e+00 3.540029e-01 6.459971e-01 3.540367e-01
2.249425e+00 3.540020e-01 6.459980e-01 3.540367e-01
2.249825e+00 3.540011e-01 6.459989e-01 3.540367e-01
2.250225e+00 3.540003e-01 6.459997e-01 3.540367e-01
2.250625e+00 3.539994e-01 6.460006e-01 3.540367e-01
2.251025e+00 3.539985e-01 6.460015e-01 3.540367e-01
2.251425e+00 3.539977e-01 6.460023e-01 3.540367e-01
2.251825e+00 3.539969e-01 6.460031e-01 3.540367e-01
2.252225e+00 3.539960e-01 6.460040e-01 3.540367e-01
2.252625e+00 3.539952e-01 6.460048e-01 3.540367e-01
2.253025e+00 3.539943e-01 6.460057e-01 3.540367e-01
2.253425e+00 3.539935e-01 6.460065e-01 3.540367e-01
2.253825e+00 3.539927e-01 6.460073e-01 3.540367e-01
2.254225e+00 3.539918e-01 6.460082e-01 3.540367e-01
2.254625e+00 3.539910e-01 6.460090e-01 3.540367e-01
2.255026e+00 3.539902e-01 6.460098e-01 3.540367e-01
2.255426e+00 3.539894e-01 6.460106e-01 3.540367e-01
2.255826e+00 3.539886e-01 6.460114e-01 3.540367e-01
2.256226e+00 3.539877e-01 6.460123e-01 3.540367e-01
2.256626e+00 3.539869e-01 6.460131e-01 3.540367e-01
2.257026e+00 3.539861e-01 6.460139e-01 3.540367e-01
2.257426e+00 3.539853e-01 6.460147e-01 3.540367e-01
2.257826e+00 3.539845e-01 6.460155e-01 3.540367e-01
2.258226e+00 3.539837e-01 6.460163e-01 3.540367e-01
2.258626e+00 3.539829e-01 6.460171e-01 3.540367e-01
2.259026e+00 3.539821e-01 6.460179e-01 3.540367e-01
2.259426e+00 3.539813e-01 6.460187e-01 3.540367e-01
2.259826e+00 3.539806e-01 6.460194e-01 3.540367e-01
2.260226e+00 3.539798e-01 6.460202e-01 3.540367e-01
2.260626e+00 3.539790e-01 6.460210e-01 3.540367e-01
2.261026e+00 3.539782e-01 6.460218e-01 3.540367e-01
2.261426e+00 3.539775e-01 6.460225e-01 3.540367e-01
2.261826e+00 3.539767e-01 6.460233e-01 3.540367e-01
2.262226e+00 3.539759e-01 6.460241e-01 3.540367e-01
2.262626e+00 3.539752e-01 6.460248e-01 3.540367e-01
2.263026e+00 3.539744e-01 6.460256e-01 3.540367e-01
2.263426e+00 3.539736e-01 6.460264e-01 3.540367e-01
2.263826e+00 3.539729e-01 6.460271e-01 3.540367e-01
2.264226e+00 3.539721e-01 6.460279e-01 3.540367e-01
2.264626e+00 3.539714e-01 6.460286e-01 3.540367e-01
2.265027e+00 3.539706e-01 6.460294e-01 3.540367e-01
2.265427e+00 3.539699e-01 6.460301e-01 3.540367e-01
2.265827e+00 3.539692e-01 6.460308e-01 3.540367e-01
2.266227e+00 3.539684e-01 6.460316e-01 3.540367e-01
2.266627e+00 3.539677e-01 6.460323e-01 3.540367e-01
2.267027e+00 3.539670e-01 6.460330e-01 3.540367e-01
2.267427e+00 3.539662e-01 6.460338e-01 3.540367e-01
2.267827e+00 3.539655e-01 6.460345e-01 3.540367e-01
2.268227e+00 3.539648e-01 6.460352e-01 3.540367e-01
2.268627e+00 3.539641e-01 6.460359e-01 3.540367e-01
2.269027e+00 3.539633e-01 6.460367e-01 3.540367e-01
2.269427e+00 3.539626e-01 6.460374e-01 3.540367e-01
2.269827e+00 3.539619e-01 6.460381e-01 3.540367e-01
2.270227e+00 3.539612e-01 6.460388e-01 3.540367e-01
2.270627e+00 3.539605e-01 6.460395e-01 3.540367e-01
2.271027e+00 3.539598e-01 6.460402e-01 3.540367e-01
2.271427e+00 3.539591e-01 6.460409e-01 3.540367e-01
2.271827e+00 3.539584e-01 6.460416e-01 3.540367e-01
2.272227e+00 3.539577e-01 6.460423e-01 3.540367e-01
2.272627e+00 3.539570e-01 6.460430e-01 3.540367e-01
2.273027e+00 3.539563e-01 6.460437e-01 3.540367e-01
2.273427e+00 3.539557e-01 6.460443e-01 3.540367e-01
2.273827e+00 3.539550e-01 6.460450e-01 3.540367e-01
2.274227e+00 3.539543e-01 6.460457e-01 3.540367e-01
2.274627e+00 3.539536e-01 6.460464e-01 3.540367e-01
2.275028e+00 3.539529e-01 6.460471e-01 3.540367e-01
2.275428e+00 3.539523e-01 6.460477e-01 3.540367e-01
2.275828e+00 3.539516e-01 6.460484e-01 3.540367e-01
2.276228e+00 3.539509e-01 6.460491e-01 3.540367e-01
2.276628e+00 3.539503e-01 6.460497e-01 3.540367e-01
2.277028e+00 3.539496e-01 6.460504e-01 3.540367e-01
2.277428e+00 3.539490e-01 6.460510e-01 3.540367e-01
2.277828e+00 3.539483e-01 6.460517e-01 3.540367e-01
2.278228e+00 3.539477e-01 6.460523e-01 3.540367e-01
2.278628e+00 3.539470e-01 6.460530e-01 3.540367e-01
2.279028e+00 3.539464e-01 6.460536e-01 3.540367e-01
2.279428e+00 3.539457e-01 6.460543e-01 3.540367e-01
2.279828e+00 3.539451e-01 6.460549e-01 3.540367e-01
2.280228e+00 3.539444e-01 6.460556e-01 3.540367e-01
2.280628e+00 3.539438e-01 6.460562e-01 3.540367e-01
2.281028e+00 3.539432e-01 6.460568e-01 3.540367e-01
2.281428e+00 3.539425e-01 6.460575e-01 3.540367e-01
2.281828e+00 3.539419e-01 6.460581e-01 3.540367e-01
2.282228e+00 3.539413e-01 6.460587e-01 3.540367e-01
2.282628e+00 3.539407e-01 6.460593e-01 3.540367e-01
2.283028e+00 3.539400e-01 6.460600e-01 3.540367e-01
2.283428e+00 3.539394e-01 6.460606e-01 3.540367e-01
2.283828e+00 3.539388e-01 6.460612e-01 3.540367e-01
2.284228e+00 3.539382e-01 6.460618e-01 3.540367e-01
2.284628e+00 3.539376e-01 6.460624e-01 3.540367e-01
2.285029e+00 3.539370e-01 6.460630e-01 3.540367e-01
2.285429e+00 3.539364e-01 6.460636e-01 3.540367e-01
2.285829e+00 3.539358e-01 6.460642e-01 3.540367e-01
2.286229e+00 3.539352e-01 6.460648e-01 3.540367e-01
2.286629e+00 3.539346e-01 6.460654e-01 3.540367e-01
2.287029e+00 3.539340e-01 6.460660e-01 3.540367e-01
2.287429e+00 3.539334e-01 6.460666e-01 3.540367e-01
2.287829e+00 3.539328e-01 6.460672e-01 3.540367e-01
2.288229e+00 3.539322e-01 6.460678e-01 3.540367e-01
2.288629e+00 3.539317e-01 6.460683e-01 3.540367e-01
2.289029e+00 3.539311e-01 6.460689e-01 3.540367e-01
2.289429e+00 3.539305e-01 6.460695e-01 3.540367e-01
2.289829e+00 3.539299e-01 6.460701e-01 3.540367e-01
2.290229e+00 3.539293e-01 6.460707e-01 3.540367e-01
2.290629e+00 3.539288e-01 6.460712e-01 3.540367e-01
2.291029e+00 3.539282e-01 6.460718e-01 3.540367e-01
2.291429e+00 3.539276e-01 6.460724e-01 3.540367e-01
2.291829e+00 3.539271e-01 6.460729e-01 3.540367e-01
2.292229e+00 3.539265e-01 6.460735e-01 3.540367e-01
2.292629e+00 3.539260e-01 6.460740e-01 3.540367e-01
2.293029e+00 3.539254e-01 6.460746e-01 3.540367e-01
2.293429e+00 3.539249e-01 6.460751e-01 3.540367e-01
2.293829e+00 3.539243e-01 6.460757e-01 3.540367e-01
2.294229e+00 3.539238e-01 6.460762e-01 3.540367e-01
2.294629e+00 3.539232e-01 6.460768e-01 3.540367e-01
2.295030e+00 3.539227e-01 6.460773e-01 3.540367e-01
2.295430e+00 3.539221e-01 6.460779e-01 3.540367e-01
2.295830e+00 3.539216e-01 6.460784e-01 3.540367e-01
2.296230e+00 3.539211e-01 6.460789e-01 3.540367e-01
2.296630e+00 3.539205e-01 6.460795e-01 3.540367e-01
2.297030e+00 3.539200e-01 6.460800e-01 3.540367e-01
2.297430e+00 3.539195e-01 6.460805e-01 3.540367e-01
2.297830e+00 3.539189e-01 6.460811e-01 3.540367e-01
2.298230e+00 3.539184e-01 6.460816e-01 3.540367e-01
2.298630e+00 3.539179e-01 6.460821e-01 3.540367e-01
2.299030e+00 3.539174e-01 6.460826e-01 3.540367e-01
2.299430e+00 3.539169e-01 6.460831e-01 3.540367e-01
2.299830e+00 3.539163e-01 6.460837e-01 3.540367e-01
2.300230e+00 3.539158e-01 6.460842e-01 3.540367e-01
2.300630e+00 3.539153e-01 6.460847e-01 3.540367e-01
2.301030e+00 3.539148e-01 6.460852e-01 3.540367e-01
2.301430e+00 3.539143e-01 6.460857e-01 3.540367e-01
2.301830e+00 3.539138e-01 6.460862e-01 3.540367e-01
2.302230e+00 3.539133e-01 6.460867e-01 3.540367e-01
2.302630e+00 3.539128e-01 6.460872e-01 3.540367e-01
2.303030e+00 3.539123e-01 6.460877e-01 3.540367e-01
2.303430e+00 3.539118e-01 6.460882e-01 3.540367e-01
2.303830e+00 3.539113e-01 6.460887e-01 3.540367e-01
2.304230e+00 3.539108e-01 6.460892e-01 3.540367e-01
2.304630e+00 3.539104e-01 6.460896e-01 3.540367e-01
2.305031e+00 3.539099e-01 6.460901e-01 3.540367e-01
2.305431e+00 3.539094e-01 6.460906e-01 3.540367e-01
2.305831e+00 3.539089e-01 6.460911e-01 3.540367e-01
2.306231e+00 3.539084e-01 6.460916e-01 3.540367e-01
2.306631e+00 3.539080e-01 6.460920e-01 3.540367e-01
2.307031e+00 3.539075e-01 6.460925e-01 3.540367e-01
2.307431e+00 3.539070e-01 6.460930e-01 3.540367e-01
2.307831e+00 3.539066e-01 6.460934e-01 3.540367e-01
2.308231e+00 3.539061e-01 6.460939e-01 3.540367e-01
2.308631e+00 3.539056e-01 6.460944e-01 3.540367e-01
2.309031e+00 3.539052e-01 6.460948e-01 3.540367e-01
2.309431e+00 3.539047e-01 6.460953e-01 3.540367e-01
2.309831e+00 3.539042e-01 6.460958e-01 3.540367e-01
2.310231e+00 3.539038e-01 6.460962e-01 3.540367e-01
2.310631e+00 3.539033e-01 6.460967e-01 3.540367e-01
2.311031e+00 3.539029e-01 6.460971e-01 3.540367e-01
2.311431e+00 3.539024e-01 6.460976e-01 3.540367e-01
2.311831e+00 3.539020e-01 6.460980e-01 3.540367e-01
2.312231e+00 3.539016e-01 6.460984e-01 3.540367e-01
2.312631e+00 3.539011e-01 6.460989e-01 3.540367e-01
2.313031e+00 3.539007e-01 6.460993e-01 3.540367e-01
2.313431e+00 3.539002e-01 6.460998e-01 3.540367e-01
2.313831e+00 3.538998e-01 6.461002e-01 3.540367e-01
2.314231e+00 3.538994e-01 6.461006e-01 3.540367e-01
2.314631e+00 3.538989e-01 6.461011e-01 3.540367e-01
2.315032e+00 3.538985e-01 6.461015e-01 3.540367e-01
2.315432e+00 3.538981e-01 6.461019e-01 3.540367e-01
2.315832e+00 3.538977e-01 6.461023e-01 3.540367e-01
2.316232e+00 3.538972e-01 6.461028e-01 3.540367e-01
2.316632e+00 3.538968e-01 6.461032e-01 3.540367e-01
2.317032e+00 3.538964e-01 6.461036e-01 3.540367e-01
2.317432e+00 3.538960e-01 6.461040e-01 3.540367e-01
2.317832e+00 3.538956e-01 6.461044e-01 3.540367e-01
2.318232e+00 3.538952e-01 6.461048e-01 3.540367e-01
2.318632e+00 3.538948e-01 6.461052e-01 3.540367e-01
2.319032e+00 3.538943e-01 6.461057e-01 3.540367e-01
2.319432e+00 3.538939e-01 6.461061e-01 3.540367e-01
2.319832e+00 3.538935e-01 6.461065e-01 3.540367e-01
2.320232e+00 3.538931e-01 6.461069e-01 3.540367e-01
2.320632e+00 3.538927e-01 6.461073e-01 3.540367e-01
2.321032e+00 3.538923e-01 6.461077e-01 3.540367e-01
2.321432e+00 3.538919e-01 6.461081e-01 3.540367e-01
2.321832e+00 3.538915e-01 6.461085e-01 3.540367e-01
2.322232e+00 3.538912e-01 6.461088e-01 3.540367e-01
2.322632e+00 3.538908e-01 6.461092e-01 3.540367e-01
2.323032e+00 3.538904e-01 6.461096e-01 3.540367e-01
2.323432e+00 3.538900e-01 6.461100e-01 3.540367e-01
2.323832e+00 3.538896e-01 6.461104e-01 3.540367e-01
2.324232e+00 3.538892e-01 6.461108e-01 3.540367e-01
2.324632e+00 3.538889e-01 6.461111e-01 3.540367e-01
2.325033e+00 3.538885e-01 6.461115e-01 3.540367e-01
2.325433e+00 3.538881e-01 6.461119e-01 3.540367e-01
2.325833e+00 3.538877e-01 6.461123e-01 3.540367e-01
2.326233e+00 3.538874e-01 6.461126e-01 3.540367e-01
2.326633e+00 3.538870e-01 6.461130e-01 3.540367e-01
2.327033e+00 3.538866e-01 6.461134e-01 3.540367e-01
2.327433e+00 3.538863e-01 6.461137e-01 3.540367e-01
2.327833e+00 3.538859e-01 6.461141e-01 3.540367e-01
2.328233e+00 3.538855e-01 6.461145e-01 3.540367e-01
2.328633e+00 3.538852e-01 6.461148e-01 3.540367e-01
2.329033e+00 3.538848e-01 6.461152e-01 3.540367e-01
2.329433e+00 3.538845e-01 6.461155e-01 3.540367e-01
2.329833e+00 3.538841e-01 6.461159e-01 3.540367e-01
2.330233e+00 3.538838e-01 6.461162e-01 3.540367e-01
2.330633e+00 3.538834e-01 6.461166e-01 3.540367e-01
2.331033e+00 3.538831e-01 6.461169e-01 3.540367e-01
2.331433e+00 3.538827e-01 6.461173e-01 3.540367e-01
2.331833e+00 3.538824e-01 6.461176e-01 3.540367e-01
2.332233e+00 3.538820e-01 6.461180e-01 3.540367e-01
2.332633e+00 3.538817e-01 6.461183e-01 3.540367e-01
2.333033e+00 3.538814e-01 6.461186e-01 3.540367e-01
2.333433e+00 3.538810e-01 6.461190e-01 3.540367e-01
2.333833e+00 3.538807e-01 6.461193e-01 3.540367e-01
2.334233e+00 3.538803e-01 6.461197e-01 3.540367e-01
2.334633e+00 3.538800e-01 6.461200e-01 3.540367e-01
2.335034e+00 3.538797e-01 6.461203e-01 3.540367e-01
2.335434e+00 3.538794e-01 6.461206e-01 3.540367e-01
2.335834e+00 3.538790e-01 6.461210e-01 3.540367e-01
2.336234e+00 3.538787e-01 6.461213e-01 3.540367e-01
2.336634e+00 3.538784e-01 6.461216e-01 3.540367e-01
2.337034e+00 3.538781e-01 6.461219e-01 3.540367e-01
2.337434e+00 3.538778e-01 6.461222e-01 3.540367e-01
2.337834e+00 3.538774e-01 6.461226e-01 3.540367e-01
2.338234e+00 3.538771e-01 6.461229e-01 3.540367e-01
2.338634e+00 3.538768e-01 6.461232e-01 3.540367e-01
2.339034e+00 3.538765e-01 6.461235e-01 3.540367e-01
2.339434e+00 3.538762e-01 6.461238e-01 3.540367e-01
2.339834e+00 3.538759e-01 6.461241e-01 3.540367e-01
2.340234e+00 3.538756e-01 6.461244e-01 3.540367e-01
2.340634e+00 3.538753e-01 6.461247e-01 3.540367e-01
2.341034e+00 3.538750e-01 6.461250e-01 3.540367e-01
2.341434e+00 3.538747e-01 6.461253e-01 3.540367e-01
2.341834e+00 3.538744e-01 6.461256e-01 3.540367e-01
2.342234e+00 3.538741e-01 6.461259e-01 3.540367e-01
2.342634e+00 3.538738e-01 6.461262e-01 3.540367e-01
2.343034e+00 3.538735e-01 6.461265e-01 3.540367e-01
2.343434e+00 3.538732e-01 6.461268e-01 3.540367e-01
2.343834e+00 3.538729e-01 6.461271e-01 3.540367e-01
2.344234e+00 3.538726e-01 6.461274e-01 3.540367e-01
2.344634e+00 3.538723e-01 6.461277e-01 3.540367e-01
2.345035e+00 3.538721e-01 6.461279e-01 3.540367e-01
2.345435e+00 3.538718e-01 6.461282e-01 3.540367e-01
2.345835e+00 3.538715e-01 6.461285e-01 3.540367e-01
2.346235e+00 3.538712e-01 6.461288e-01 3.540367e-01
2.346635e+00 3.538709e-01 6.461291e-01 3.540367e-01
2.347035e+00 3.538707e-01 6.461293e-01 3.540367e-01
2.347435e+00 3.538704e-01 6.461296e-01 3.540367e-01
2.347835e+00 3.538701e-01 6.461299e-01 3.540367e-01
2.348235e+00 3.538698e-01 6.461302e-01 3.540367e-01
2.348635e+00 3.538696e-01 6.461304e-01 3.540367e-01
2.349035e+00 3.538693e-01 6.461307e-01 3.540367e-01
2.349435e+00 3.538690e-01 6.461310e-01 3.540367e-01
2.349835e+00 3.538688e-01 6.461312e-01 3.540367e-01
2.350235e+00 3.538685e-01 6.461315e-01 3.540367e-01
2.350635e+00 3.538683e-01 6.461317e-01 3.540367e-01
2.351035e+00 3.538680e-01 6.461320e-01 3.540367e-01
2.351435e+00 3.538677e-01 6.461323e-01 3.540367e-01
2.351835e+00 3.538675e-01 6.461325e-01 3.540367e-01
2.352235e+00 3.538672e-01 6.461328e-01 3.540367e-01
2.352635e+00 3.538670e-01 6.461330e-01 3.540367e-01
2.353035e+00 3.538667e-01 6.461333e-01 3.540367e-01
2.353435e+00 3.538665e-01 6.461335e-01 3.540367e-01
2.353835e+00 3.538662e-01 6.461338e-01 3.540367e-01
2.354235e+00 3.538660e-01 6.461340e-01 3.540367e-01
2.354635e+00 3.538657e-01 6.461343e-01 3.540367e-01
2.355036e+00 3.538655e-01 6.461345e-01 3.540367e-01
2.355436e+00 3.538653e-01 6.461347e-01 3.540367e-01
2.355836e+00 3.538650e-01 6.461350e-01 3.540367e-01
2.356236e+00 3.538648e-01 6.461352e-01 3.540367e-01
2.356636e+00 3.538645e-01 6.461355e-01 3.540367e-01
2.357036e+00 3.538643e-01 6.461357e-01 3.540367e-01
2.357436e+00 3.538641e-01 6.461359e-01 3.540367e-01
2.357836e+00 3.538638e-01 6.461362e-01 3.540367e-01
2.358236e+00 3.538636e-01 6.461364e-01 3.540367e-01
2.358636e+00 3.538634e-01 6.461366e-01 3.540367e-01
2.359036e+00 3.538632e-01 6.461368e-01 3.540367e-01
2.359436e+00 3.538629e-01 6.461371e-01 3.540367e-01
2.359836e+00 3.538627e-01 6.461373e-01 3.540367e-01
2.360236e+00 3.538625e-01 6.461375e-01 3.540367e-01
2.360636e+00 3.538623e-01 6.461377e-01 3.540367e-01
2.361036e+00 3.538620e-01 6.461380e-01 3.540367e-01
2.361436e+00 3.538618e-01 6.461382e-01 3.540367e-01
2.361836e+00 3.538616e-01 6.461384e-01 3.540367e-01
2.362236e+00 3.538614e-01 6.461386e-01 3.540367e-01
2.362636e+00 3.538612e-01 6.461388e-01 3.540367e-01
2.363036e+00 3.538610e-01 6.461390e-01 3.540367e-01
2.363436e+00 3.538608e-01 6.461392e-01 3.540367e-01
2.363836e+00 3.538606e-01 6.461394e-01 3.540367e-01
2.364236e+00 3.538603e-01 6.461397e-01 3.540367e-01
2.364636e+00 3.538601e-01 6.461399e-01 3.540367e-01
2.365037e+00 3.538599e-01 6.461401e-01 3.540367e-01
2.365437e+00 3.538597e-01 6.461403e-01 3.540367e-01
2.365837e+00 3.538595e-01 6.461405e-01 3.540367e-01
2.366237e+00 3.538593e-01 6.461407e-01 3.540367e-01
2.366637e+00 3.538591e-01 6.461409e-01 3.540367e-01
2.367037e+00 3.538589e-01 6.461411e-01 3.540367e-01
2.367437e+00 3.538587e-01 6.461413e-01 3.540367e-01
2.367837e+00 3.538585e-01 6.461415e-01 3.540367e-01
2.368237e+00 3.538584e-01 6.461416e-01 3.540367e-01
2.368637e+00 3.538582e-01 6.461418e-01 3.540367e-01
2.369037e+00 3.538580e-01 6.461420e-01 3.540367e-01
2.369437e+00 3.538578e-01 6.461422e-01 3.540367e-01
2.369837e+00 3.538576e-01 6.461424e-01 3.540367e-01
2.370237e+00 3.538574e-01 6.461426e-01 3.540367e-01
2.370637e+00 3.538572e-01 6.461428e-01 3.540367e-01
2.371037e+00 3.538570e-01 6.461430e-01 3.540367e-01
2.371437e+00 3.538569e-01 6.461431e-01 3.540367e-01
2.371837e+00 3.538567e-01 6.461433e-01 3.540367e-01
2.372237e+00 3.538565e-01 6.461435e-01 3.540367e-01
2.372637e+00 3.538563e-01 6.461437e-01 3.540367e-01
2.373037e+00 3.538562e-01 6.461438e-01 3.540367e-01
2.373437e+00 3.538560e-01 6.461440e-01 3.540367e-01
2.373837e+00 3.538558e-01 6.461442e-01 3.540367e-01
2.374237e+00 3.538556e-01 6.461444e-01 3.540367e-01
2.374637e+00 3.538555e-01 6.461445e-01 3.540367e-01
2.375038e+00 3.538553e-01 6.461447e-01 3.540367e-01
2.375438e+00 3.538551e-01 6.461449e-01 3.540367e-01
2.375838e+00 3.538550e-01 6.461450e-01 3.540367e-01
2.376238e+00 3.538548e-01 6.461452e-01 3.540367e-01
2.376638e+00 3.538546e-01 6.461454e-01 3.540367e-01
2.377038e+00 3.538545e-01 6.461455e-01 3.540367e-01
2.377438e+00 3.538543e-01 6.461457e-01 3.540367e-01
2.377838e+00 3.538542e-01 6.461458e-01 3.540367e-01
2.378238e+00 3.538540e-01 6.461460e-01 3.540367e-01
2.378638e+00 3.538538e-01 6.461462e-01 3.540367e-01
2.379038e+00 3.538537e-01 6.461463e-01 3.540367e-01
2.379438e+00 3.538535e-01 6.461465e-01 3.540367e-01
2.379838e+00 3.538534e-01 6.461466e-01 3.540367e-01
2.380238e+00 3.538532e-01 6.461468e-01 3.540367e-01
2.380638e+00 3.538531e-01 6.461469e-01 3.540367e-01
2.381038e+00 3.538529e-01 6.461471e-01 3.540367e-01
2.381438e+00 3.538528e-01 6.461472e-01 3.540367e-01
2.381838e+00 3.538526e-01 6.461474e-01 3.540367e-01
2.382238e+00 3.538525e-01 6.461475e-01 3.540367e-01
2.382638e+00 3.538524e-01 6.461476e-01 3.540367e-01
2.383038e+00 3.538522e-01 6.461478e-01 3.540367e-01
